,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,매출액증가율,유형자산증가율,재고자산증가율,비유동자산증가율,유동자산증가율,자기자본증가율,총자본증가율,순이익증가율,매출액총이익률,매출액순이익률,자기자본순이익률,총자본사업이익률,총자본순이익률,1주당매출액,1주당순이익,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,이자보상배율이자비용,비유동비율,유동자산구성비율,자기자본구성비율,자기자본배율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,label
1717,아이크래프트(주),52460,2014-12-01,2005-01-03,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2.37,56.82,70.27,-7.81,0.68,2.94,-0.69,-11.26,19.3,2.41,4.05,4.45,3.05,6631.16,183.0,366.62,310.4,119.11,61.84,30.2,166.24,19.49,85.03,76.81,802.55,1.26,1.68,8.13,12.27,4.79,8.4,43.48,29.76,76.28,0.02,0.12,1.16,144.76,1.5,1.71,11389.56,27.07,2527.81,387399.98,21.33,81.22,18.78,11.31,0
1718,아이텍(주),119830,2012-12-01,2010-10-26,,5,"  기타 전문, 과학 및 기술 서비스업",-9.84,-14.28,0.0,1.83,9.05,-7.25,2.52,0.0,44.82,11.04,19.18,5.72,7.19,1100.63,121.0,255.15,254.24,101.93,20.81,167.63,-0.68,176.04,34.22,37.37,138.81,0.65,1.74,0.98,780.23,4.45,1237.42,0.29,0.47,82.11,0.01,0.0,1.35,1.12,1.95,1.95,5601.96,35.24,60.28,26081.11,59.47,70.41,29.59,18.56,0
1719,아이텍(주),119830,2013-12-01,2010-10-26,,5,"  기타 전문, 과학 및 기술 서비스업",3.6,-16.2,0.0,-13.74,12.32,0.7,-11.1,0.0,37.24,3.36,5.38,2.64,2.04,1138.86,38.0,239.62,238.75,115.75,21.7,160.3,0.95,163.35,37.25,38.42,145.34,0.61,1.6,0.95,470.37,4.44,5537.74,0.07,0.78,82.29,0.01,0.0,1.21,1.05,1.7,1.71,5368.59,33.16,58.09,65438.64,55.08,81.26,18.74,6.1,0
1720,아이텍(주),119830,2014-12-01,2010-10-26,,5,"  기타 전문, 과학 및 기술 서비스업",9.99,30.3,0.0,24.05,37.04,2.35,25.71,1093.98,40.43,24.1,37.13,10.79,15.33,1358.91,327.0,229.49,228.04,108.75,27.0,129.53,1.63,119.7,47.85,43.57,207.39,0.64,1.54,1.12,278.92,5.71,956.58,0.38,1.31,63.92,0.02,0.0,1.03,1.26,1.47,1.48,7624.36,37.43,82.6,190608884.5,65.56,63.61,36.39,36.76,0
1721,안국약품(주),1540,2012-12-01,2000-06-15,,5,  의료용 물질 및 의약품 제조업,8.37,1.1,4.93,8.39,-0.17,2.03,2.43,-45.52,44.0,2.54,3.13,3.48,2.16,12067.36,360.0,253.73,192.02,18.75,41.13,46.76,5.88,47.13,67.88,68.14,1947.23,0.85,1.24,2.72,5.2,3.66,11.22,32.53,70.13,99.78,0.01,0.0,0.89,3.47,1.24,1.62,33336.9,19.86,88.72,1313.41,23.67,79.77,20.23,10.74,0
1722,안국약품(주),1540,2013-12-01,2000-06-15,,5,  의료용 물질 및 의약품 제조업,9.42,11.14,23.17,3.58,-5.72,10.54,-2.74,85.12,44.73,4.51,5.45,6.26,4.2,13000.55,636.0,392.94,268.09,15.95,49.05,29.12,11.82,44.16,65.8,77.44,1980.85,0.93,1.28,2.81,4.98,4.09,15.85,23.03,73.23,89.27,0.01,0.0,1.05,3.58,1.39,1.93,32550.93,19.94,74.68,1000.83,21.12,66.41,33.59,21.34,0
1723,안국약품(주),1540,2014-12-01,2000-06-15,,5,  의료용 물질 및 의약품 제조업,8.98,9.6,9.4,7.02,11.09,-3.13,9.7,0.0,41.55,-0.87,-1.11,5.94,-0.85,12989.12,-121.0,280.88,192.99,12.85,42.91,46.22,18.67,48.79,66.63,68.39,1883.02,0.98,1.35,2.91,4.7,3.98,13.36,27.32,77.66,91.61,0.01,0.0,1.13,3.54,1.48,2.16,38866.76,21.7,80.51,738.79,23.14,74.09,25.91,-3.74,0
1724,어보브반도체(주),102120,2012-12-01,2009-06-05,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",8.5,3.17,10.41,9.99,5.56,10.72,7.63,78.94,22.59,8.16,11.37,11.15,8.9,4219.75,351.0,316.64,178.38,48.93,35.75,26.0,34.28,60.17,52.25,79.37,636.99,1.09,1.39,2.31,4.84,6.39,17.65,20.68,75.46,57.16,0.01,0.0,1.55,82.39,2.07,3.61,12953.55,18.49,1426.37,2278.73,17.58,36.32,63.68,46.44,0
1725,어보브반도체(주),102120,2013-12-01,2009-06-05,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",19.92,7.89,18.54,6.15,21.28,14.39,14.06,47.56,23.82,10.05,14.89,12.63,11.84,5060.16,520.0,359.6,206.13,69.83,40.11,25.63,78.55,55.84,55.56,79.6,728.64,1.18,1.48,2.56,5.06,7.99,20.02,18.23,72.16,45.68,0.01,0.0,1.68,93.59,2.18,3.84,16480.68,20.62,1682.08,2904.82,18.65,34.59,65.41,53.86,0
1726,어보브반도체(주),102120,2014-12-01,2009-06-05,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.15,238.69,-4.71,19.1,0.09,8.9,8.54,-23.93,22.77,7.34,10.16,8.87,8.1,5270.25,396.0,372.48,221.13,55.61,37.48,25.22,86.9,61.07,51.23,79.86,793.48,1.1,1.38,2.36,4.97,7.97,20.9,17.47,73.39,45.77,0.01,0.0,1.63,42.82,2.07,3.55,15396.93,17.75,463.98,957.45,16.73,42.33,57.67,43.85,0
1727,에버테크노(주),70480,2013-12-01,2007-05-22,2014-07-17,4,  기타 기계 및 장비 제조업,-35.55,-22.34,-85.97,-38.67,-49.99,-97.63,-42.36,0.0,3.71,-69.45,-200.5,-24.62,-39.77,6032.5,-4389.0,33.15,31.74,1.99,-57.09,7670.25,-7.94,5570.37,28.31,1.29,14.09,0.57,2.82,0.83,16.05,3.89,3.77,96.7,22.75,93.86,0.05,0.06,0.59,1.25,1.84,2.08,-15055.27,-23.26,-42.56,-185.69,-29.7,0.0,0.0,0.0,1
1728,에스넷시스템(주),38680,2012-12-01,2000-04-27,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-16.25,570.99,5.33,26.67,-7.5,-0.48,1.12,127.33,14.65,5.0,10.89,2.55,6.54,8823.07,50.0,194.86,165.79,40.16,33.3,64.3,20.61,51.92,68.4,60.86,783.47,1.31,2.13,4.6,13.07,5.45,4.71,77.51,27.93,66.95,0.06,0.07,1.23,16.17,1.83,2.12,36004.32,33.0,236.78,6718.97,25.39,70.42,29.58,19.7,0
1729,에스넷시스템(주),38680,2013-12-01,2000-04-27,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",33.12,-2.47,57.06,-2.54,25.32,4.79,16.52,-45.55,13.64,2.17,5.81,5.49,3.46,11745.26,252.0,167.94,136.53,55.63,29.76,82.69,41.77,48.29,73.57,54.74,818.04,1.6,2.78,5.55,13.19,6.52,5.26,69.38,27.67,55.96,0.07,0.07,1.44,12.52,2.25,2.71,34749.72,27.33,233.4,7933.06,18.4,74.26,25.74,11.78,0
1730,에스넷시스템(주),38680,2014-12-01,2000-04-27,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",15.28,2.76,-6.69,-2.07,12.09,5.06,8.34,24.63,13.52,2.52,6.94,4.49,4.14,13539.54,311.0,165.4,139.66,22.63,30.09,88.39,101.55,45.01,76.11,53.08,851.46,1.64,3.05,6.54,12.88,5.05,4.87,75.0,28.35,72.31,0.04,0.08,1.37,14.42,2.19,2.65,40915.67,29.7,269.38,12079.96,18.8,72.71,27.29,13.4,0
1731,에스디엔(주),99220,2012-12-01,2009-05-19,,5,  도매 및 상품 중개업,-80.23,-4.13,4.92,-6.77,-53.79,-37.39,-33.81,0.0,8.81,-69.88,-37.54,-8.62,-13.17,1478.18,-1065.0,71.64,55.62,1.83,-15.89,194.79,-2.13,176.46,40.14,33.92,423.79,0.19,0.54,0.38,2.7,0.51,5.52,66.1,135.27,716.36,0.0,0.0,0.17,0.77,0.37,0.43,-7805.06,-6.23,-20.73,-35.53,-26.31,0.0,0.0,0.0,0
1732,에스디엔(주),99220,2013-12-01,2009-05-19,,5,  도매 및 상품 중개업,34.32,-11.96,-32.31,0.1,-22.8,22.26,-9.09,0.0,31.21,-4.42,-3.73,1.89,-1.47,1668.62,-74.0,77.05,61.94,5.18,-10.16,119.19,0.37,144.47,34.09,45.62,411.02,0.33,0.84,0.53,4.22,1.43,23.85,15.3,86.46,255.27,0.0,0.0,0.38,1.13,0.89,1.13,10515.83,9.23,31.76,56.59,26.39,30.47,69.53,-16.75,0
1733,에스디엔(주),99220,2014-12-01,2009-05-19,,5,  도매 및 상품 중개업,6.15,-24.54,23.47,-14.64,-7.68,-11.7,-12.26,0.0,25.62,-19.75,-17.04,1.09,-7.81,1413.35,-301.0,74.1,54.66,1.11,-12.54,117.78,0.25,139.66,35.87,45.92,306.89,0.4,0.86,0.61,4.97,1.81,18.23,20.03,73.47,201.68,0.0,0.0,0.49,1.45,1.13,1.47,2910.65,2.91,11.66,25.04,6.88,138.61,-38.61,-286.93,0
1734,에스맥(주),97780,2012-12-01,2008-01-23,,5,  자동차 및 트레일러 제조업,8.71,92.06,-21.7,124.92,-4.79,27.73,23.49,-23.12,10.28,5.51,28.06,20.88,15.31,29589.17,1642.0,147.78,117.39,48.21,19.49,80.61,92.65,71.73,60.28,55.37,1304.29,2.78,5.09,8.76,17.8,9.11,9.69,37.66,20.51,40.05,0.04,0.06,2.51,10.03,4.06,5.27,59258.69,30.67,107.46,300.98,12.21,34.75,65.25,45.16,0
1735,에스맥(주),97780,2013-12-01,2008-01-23,,5,  자동차 및 트레일러 제조업,14.64,45.47,-8.96,40.22,2.27,24.62,17.34,3.12,11.95,4.96,22.97,22.82,13.14,32271.79,1610.0,135.83,110.97,45.45,13.86,70.06,46.46,80.71,52.54,58.8,1544.8,2.65,4.63,6.04,24.32,12.53,12.34,29.58,15.01,29.13,0.07,0.04,2.77,7.12,4.72,5.86,67541.31,29.79,78.26,154.83,12.14,29.48,70.52,40.86,0
1736,에스맥(주),97780,2014-12-01,2008-01-23,,5,  자동차 및 트레일러 제조업,-57.78,5.03,-23.91,-4.19,-36.61,-10.57,-21.22,0.0,4.59,-5.92,-11.01,-2.08,-6.86,12967.98,-775.0,161.21,125.79,57.83,16.05,49.79,-3.94,86.46,42.28,66.76,1316.23,1.16,1.86,2.23,12.24,8.13,9.33,39.13,29.82,44.87,0.03,0.09,1.43,2.48,2.41,3.01,19353.69,10.84,20.09,32.19,8.24,84.59,15.41,-71.83,0
1737,에스씨아이평가정보(주),36120,2012-12-01,1999-12-07,,5,  정보서비스업,-9.91,-22.53,0.0,-3.55,-7.51,2.57,-5.67,0.0,56.83,23.73,17.98,12.84,10.05,77453.36,18236.0,70.79,70.79,10.47,-10.74,66.17,-17335.03,122.9,26.04,60.18,11159.39,0.42,0.76,0.55,0.0,4.8,0.0,0.0,0.0,76.01,0.01,0.21,0.69,116.51,1.88,1.88,10130.79,22.91,4918.13,0.0,55.55,40.87,59.13,42.72,0
1738,에스씨아이평가정보(주),36120,2013-12-01,1999-12-07,,5,  정보서비스업,0.74,-19.96,0.0,-0.75,9.96,4.36,4.87,74.19,57.99,64.04,35.92,15.68,26.45,76317.07,48875.0,386.95,386.95,1.64,25.75,14.67,44552.04,74.85,34.73,87.21,16055.2,0.41,0.56,0.59,0.0,3.19,0.0,0.0,0.0,114.37,0.01,0.31,0.78,84.63,1.36,1.36,16761.43,38.18,7477.74,0.0,92.09,42.56,57.44,69.54,0
1739,에스씨아이평가정보(주),36120,2014-12-01,1999-12-07,,5,  정보서비스업,-0.3,-3.79,0.0,4.9,-5.12,1.22,-0.61,-70.69,41.23,44.12,19.31,11.76,16.76,78026.12,34426.0,378.74,378.74,15.66,24.71,15.64,44552.04,76.81,33.58,86.47,19609.13,0.38,0.44,0.58,0.0,2.49,0.0,0.0,0.0,146.76,0.01,0.4,0.88,51.25,1.11,1.11,14886.97,27.53,2965.82,0.0,80.0,58.0,42.0,55.15,0
1740,에스엔유프리시젼(주),80000,2013-12-01,2005-01-25,,5,  기타 기계 및 장비 제조업,129.3,-2.14,5.7,-1.09,13.22,11.18,5.8,0.0,19.73,-1101.3,-34.12,-31.41,-31.5,379.15,-501.0,1186.2,1158.08,1136.01,80.33,8.34,5.56,13.3,87.73,92.3,292.52,0.03,0.03,0.23,1.38,4.55,10.37,35.2,265.44,80.14,0.0,0.0,0.03,0.95,0.03,0.03,-1174.24,-12.25,-405.75,-485.63,-428.23,0.0,0.0,0.0,0
1741,에스엔유프리시젼(주),80000,2014-12-01,2005-01-25,,5,  기타 기계 및 장비 제조업,-17.78,-3.58,-7.3,-0.41,-6.79,-15.89,-3.7,0.0,26.16,-1000.66,-45.29,-42.53,-42.59,67.02,-652.0,6100.33,5919.07,5412.99,85.53,4.36,-4.62,13.61,86.96,95.82,280.16,0.04,0.05,0.34,1.83,7.23,30.67,11.9,199.81,50.48,0.0,0.0,0.05,1.22,0.05,0.05,-2074.19,-21.91,-551.1,-701.55,-511.46,0.0,0.0,0.0,0
1742,에스엔케이폴리텍(주),91340,2013-12-01,2007-07-30,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",13.31,22.01,53.16,23.37,52.49,8.61,38.81,19140.36,20.97,25.86,9.13,-1.88,6.62,2015.63,521.0,322.56,264.62,140.33,40.17,38.03,-4.75,57.67,58.22,72.45,1141.59,0.26,0.35,0.61,2.45,3.32,26.94,13.55,149.2,109.98,0.0,0.0,0.34,0.65,0.44,0.54,9490.36,15.25,74.85,547.19,59.6,50.76,49.24,43.39,0
1743,에스엔케이폴리텍(주),91340,2014-12-01,2007-07-30,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",41.16,-3.36,-14.29,-5.18,10.42,2.05,3.9,-66.04,33.6,6.22,3.07,5.21,2.2,2845.26,177.0,561.59,483.29,362.72,50.86,40.54,2.59,53.58,61.87,71.15,1165.0,0.35,0.49,0.89,3.72,3.73,27.51,13.27,98.15,97.97,0.01,0.0,0.48,0.93,0.59,0.7,9566.12,14.79,40.27,911.39,42.56,55.3,44.7,14.62,0
1744,에스지씨이테크건설(주),16250,2012-12-01,1999-12-28,,5,  종합 건설업,12.37,-1.39,460.26,7.95,43.06,10.49,25.13,-26.22,7.79,2.52,11.98,3.78,4.62,280550.67,7658.0,97.36,96.68,11.4,-1.52,162.45,4.43,115.58,55.96,38.1,1306.25,1.83,4.54,3.88,711.59,8.98,7.43,49.12,0.51,40.63,0.0,0.0,1.7,344.14,3.46,3.48,89601.42,18.79,3953.09,163649.59,11.41,68.63,31.37,22.12,0
1745,에스지씨이테크건설(주),16250,2013-12-01,1999-12-28,,5,  종합 건설업,-15.03,23750.58,154.85,240.42,17.28,42.93,115.54,0.0,7.24,-1.72,-15.72,0.59,-1.53,238393.74,-9842.0,64.64,63.66,9.9,-16.65,295.78,0.12,275.27,30.45,25.27,1121.49,0.89,3.02,1.44,200.81,5.21,4.62,79.04,1.82,70.05,0.0,0.0,1.0,2.46,2.3,2.33,85936.81,8.36,30.93,36.21,12.87,78.61,21.39,-13.39,0
1746,에스지씨이테크건설(주),16250,2014-12-01,1999-12-28,,5,  종합 건설업,31.42,55.73,21.42,42.36,-4.88,14.95,27.98,0.0,12.6,5.08,11.18,5.13,3.81,313297.94,6922.0,49.43,48.47,8.78,-23.16,340.63,6.77,340.91,22.63,22.69,1276.54,0.75,3.14,1.01,165.96,5.23,5.59,65.33,2.2,69.77,0.15,0.01,1.03,1.27,2.87,2.92,152461.83,11.59,27.89,34.22,17.38,45.03,54.97,29.26,0
1747,에스지에이(주),49470,2012-12-01,2001-10-11,,5,  출판업,-16.99,-9.06,453.08,13.91,57.15,10.62,36.76,0.0,34.56,-5.33,-6.67,-1.66,-3.87,702.61,-41.0,197.72,166.94,25.84,30.02,83.08,-2.67,71.88,60.74,54.62,115.65,0.73,1.21,1.7,11.25,0.0,6.33,57.63,32.44,0.0,0.0,0.2,0.82,69.03,1.26,1.42,3477.08,6.43,741.41,0.0,10.23,131.34,-31.34,-52.11,0
1748,에스지에이(주),49470,2013-12-01,2001-10-11,,5,  출판업,50.28,-32.04,-61.18,-1.86,52.24,20.44,31.0,0.0,32.42,2.59,1.71,4.49,2.11,935.48,10.0,239.1,229.61,10.77,41.07,99.14,2.36,58.57,70.59,50.22,119.42,0.82,1.57,2.43,14.39,3.56,4.41,82.73,25.37,102.66,0.02,0.07,0.85,129.68,1.23,1.35,10643.73,15.02,3339.41,0.0,20.84,65.27,34.73,12.41,0
1749,에스지에이(주),49470,2014-12-01,2001-10-11,,5,  출판업,13.98,8.53,94.3,38.41,7.62,18.37,16.68,468.38,32.0,8.38,8.5,7.17,6.35,1049.93,55.0,204.08,189.45,27.33,33.21,96.29,2.89,68.48,65.11,50.94,133.97,0.76,1.5,2.34,19.92,1.96,4.26,85.63,18.32,186.1,0.01,0.06,0.77,175.19,1.12,1.19,14016.08,16.95,4051.78,0.0,24.07,54.5,45.5,34.79,0
1750,에스케이브로드밴드(주),33630,2012-12-01,1998-11-12,2015-07-01,4,  우편 및 통신업,8.57,-1.86,49.19,-4.11,-23.79,1.59,-9.32,0.0,100.0,0.9,2.04,2.97,0.7,8420.62,76.0,75.5,71.0,9.56,-7.22,177.26,1.13,215.6,22.24,36.07,75.05,0.77,2.26,1.02,73.14,6.48,0.0,0.0,4.99,56.37,0.02,0.01,1.21,1.2,3.15,3.29,79803.76,2.59,3.92,4.92,3.2,0.0,0.0,28.19,1
1751,에스케이씨솔믹스(주),57500,2012-12-01,2001-12-26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5.58,2.63,18.59,1.89,-0.45,-22.99,1.32,0.0,-10.45,-35.99,-50.94,-8.31,-11.96,7219.72,-2763.0,47.82,15.61,4.01,-26.14,323.24,-2.38,321.83,23.96,23.63,780.75,0.33,1.41,0.44,2.06,6.49,23.45,15.56,177.23,56.25,0.0,0.0,0.45,0.52,1.39,4.25,16028.77,4.96,7.82,13.13,14.92,156.79,-56.79,-241.29,0
1752,에스케이씨솔믹스(주),57500,2013-12-01,2001-12-26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.65,-8.49,-34.9,-8.88,-10.66,-12.25,-9.31,0.0,-7.2,-28.62,-45.19,-6.19,-10.44,5303.0,-1551.0,70.68,35.99,6.81,-9.79,337.45,-1.66,334.2,23.6,22.86,346.09,0.36,1.57,0.48,2.61,5.81,28.97,12.6,139.8,62.8,0.01,0.0,0.55,0.57,1.53,3.72,21305.88,7.27,11.31,18.63,18.94,104.25,-4.25,-151.08,0
1753,에스케이씨솔믹스(주),57500,2014-12-01,2001-12-26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2.45,-6.53,9.62,-9.12,5.54,-17.99,-5.66,0.0,10.49,-10.95,-20.69,1.28,-4.43,2959.92,-326.0,62.77,30.77,0.75,-15.66,403.23,0.33,370.35,26.41,19.87,282.45,0.4,1.89,0.54,3.24,4.32,32.38,11.27,112.79,84.43,0.01,0.0,0.65,0.63,1.62,3.24,38532.01,13.93,21.81,36.92,33.44,55.51,44.49,-32.75,0
1754,에스텍(주),69510,2012-12-01,2003-11-14,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-5.7,-0.01,-12.62,1.07,0.4,5.43,0.54,-27.22,15.9,4.2,10.84,7.86,6.66,19293.58,1051.0,242.17,188.4,51.72,46.43,58.98,60.67,33.25,79.08,62.9,1534.07,1.59,2.58,7.61,8.4,5.11,9.62,37.93,43.43,71.36,0.01,0.26,1.4,8.88,2.0,2.63,59428.42,44.67,253.45,751.82,28.23,71.83,28.17,14.87,0
1755,에스텍(주),69510,2013-12-01,2003-11-14,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5.63,15.19,7.4,17.63,11.0,7.84,12.39,14.12,17.35,4.54,11.6,9.69,7.14,20380.09,1199.0,226.92,178.17,44.17,43.69,65.69,71.7,36.27,78.11,60.35,1654.29,1.57,2.56,7.34,9.18,5.47,10.48,34.82,39.77,66.68,0.01,0.24,1.4,8.71,2.0,2.56,64871.21,43.39,239.42,855.96,29.18,69.75,30.25,15.55,0
1756,에스텍(주),69510,2014-12-01,2003-11-14,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",23.65,7.39,32.0,9.23,17.28,11.57,15.52,29.09,18.09,4.74,13.64,11.62,8.08,25200.44,1548.0,206.91,156.89,39.27,40.98,71.56,59.86,35.51,79.3,58.29,1845.68,1.71,2.88,8.03,9.45,6.52,11.83,30.86,38.64,55.94,0.02,0.24,1.48,9.71,2.17,2.81,76730.04,44.42,263.63,878.85,27.91,69.68,30.32,16.97,0
1757,에이스하이텍(주),71930,2013-12-01,2004-01-16,2015-07-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",10.64,-45.91,-94.58,-16.51,93.54,-18.61,26.72,0.0,6.05,1.55,3.57,1.68,1.4,6740.74,110.0,67.76,33.95,2.65,-14.69,149.08,-1.34,172.16,30.88,40.15,597.79,0.9,2.31,1.36,4.75,11.57,8.76,41.64,76.87,31.55,0.01,0.13,1.1,4.07,2.67,6.07,71414.8,10.55,50.93,240.38,11.66,61.47,38.53,13.29,1
1758,에이치엘비(주),28300,2012-12-01,1996-07-27,,5,  기타 운송장비 제조업,-25.67,-27.78,-39.3,-19.18,-39.29,-12.21,-29.51,0.0,13.75,-15.96,-43.68,-4.73,-17.83,2297.05,-422.0,90.68,68.07,7.28,-4.54,105.57,-1.26,114.69,44.21,48.65,165.4,1.12,2.6,2.16,9.26,6.33,14.49,25.2,39.41,57.63,0.01,0.9,1.12,2.97,2.31,3.08,5282.07,13.81,36.24,364.8,10.22,160.9,-60.9,-156.13,1
1759,에이치엘비생명과학(주),67630,2012-12-01,2008-11-25,,5,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",-69.39,323.31,35507.83,-21.93,-33.13,-53.78,-27.06,0.0,6.18,-66.62,-118.58,-6.98,-18.2,2263.07,-1545.0,80.65,76.69,3.13,-10.08,551.4,-2.06,377.63,42.03,15.35,217.13,0.27,1.78,0.47,13.24,1.39,5.04,72.37,27.56,262.12,0.0,0.1,0.29,1.24,0.65,0.68,-1198.65,-2.61,-12.23,-25.41,-9.56,0.0,0.0,0.0,0
