회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),매출액순이익률(IFRS),총자본정상영업이익률(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 총자본비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS)
(주)티비씨,33830,2012/12,-2.18,0.36,12.08,2.56,152.75,8.17,0.36,0.39,22.93,104.86
(주)티비씨,33830,2013/12,-7.63,2.19,10.84,1.93,175.07,7.7,0.33,0.35,21.86,96.86
(주)티비씨,33830,2014/12,5.17,2.2,9.36,2.03,145.95,7.01,0.34,0.36,22.64,115.65
(주)티사이언티픽,57680,2011/12,34.41,0.91,-16.35,-6.86,-10.9,-2.74,0.5,0.71,12.05,115.48
(주)티사이언티픽,57680,2012/12,-9.61,-4.43,-26.35,-16.0,-25.32,-9.25,0.46,0.67,17.25,163.57
(주)티사이언티픽,57680,2013/12,-10.6,22.48,-39.96,-15.85,-16.45,-8.04,0.38,0.67,5.54,61.08
(주)티사이언티픽,57680,2014/12,190.28,-9.74,4.08,5.5,-11.56,-4.94,1.06,1.95,20.6,211.8
(주)티씨케이,64760,2011/12,16.33,6.32,20.37,18.06,74.58,12.82,0.7,0.88,32.07,57.6
(주)티씨케이,64760,2012/12,-17.89,-2.0,13.95,9.16,91.92,9.48,0.56,0.65,24.28,44.16
(주)티씨케이,64760,2013/12,-28.18,-2.6,5.46,4.08,104.27,7.63,0.41,0.45,18.0,32.38
(주)티씨케이,64760,2014/12,29.0,8.29,10.5,8.05,128.62,12.4,0.52,0.56,20.62,50.47
(주)티에스넥스젠,43220,2011/12,125.42,-32.77,-14.36,-12.59,10.51,4.08,1.57,4.65,3.07,178.83
(주)티에스넥스젠,43220,2012/12,-86.23,-37.26,-204.0,-37.74,-25.58,-16.56,0.33,0.65,-49.48,-5082.7
(주)티에스넥스젠,43220,2013/12,334.77,134.22,-10.48,-4.89,-34.27,-25.09,1.12,3.81,4.27,478.97
(주)티에스넥스젠,43220,2014/12,16.09,37.48,-29.41,1.09,-38.63,-18.21,0.78,1.86,-11.52,-2048.06
(주)티에스엠텍,66350,2011/12,25.43,10.37,3.01,7.12,-3.08,-2.35,0.9,3.76,12.72,56.22
(주)티에스엠텍,66350,2012/12,4.73,-4.48,0.58,5.79,1.07,0.8,0.91,3.76,11.57,49.83
(주)티에스엠텍,66350,2013/12,-37.22,-8.13,-11.76,-5.0,5.31,4.24,0.61,2.69,2.08,8.78
(주)티에스엠텍,66350,2014/12,15.93,2.71,-11.2,-5.95,2.38,2.04,0.73,4.28,3.49,11.58
(주)티에스이,131290,2011/12,18.96,14.75,12.93,12.55,111.92,14.23,0.81,0.92,29.7,134.25
(주)티에스이,131290,2012/12,-37.86,-4.53,4.51,1.79,207.45,13.11,0.48,0.54,20.17,74.84
(주)티에스이,131290,2013/12,19.33,-1.67,-1.19,1.0,38.81,3.37,0.6,0.65,18.62,80.88
(주)티에스이,131290,2014/12,41.24,7.44,4.77,4.15,70.47,7.73,0.82,0.91,23.86,125.47
(주)티엔엔터테인먼트,131100,2011/12,33.49,57.7,7.99,11.37,21.59,6.89,1.07,1.91,20.93,40.85
(주)티엔엔터테인먼트,131100,2012/12,-7.27,28.16,1.75,2.49,14.49,6.4,0.71,1.16,13.91,25.67
(주)티엔엔터테인먼트,131100,2013/12,-3.08,16.13,-0.03,0.59,9.79,5.04,0.57,1.09,12.71,24.17
(주)티엔엔터테인먼트,131100,2014/12,2.72,19.24,-3.4,-1.55,6.28,3.48,0.49,1.07,9.64,20.52
(주)티엘아이,62860,2011/12,-35.63,-1.93,-3.77,-6.19,68.49,10.6,0.45,0.54,2.39,23.13
(주)티엘아이,62860,2012/12,23.07,-0.09,-5.57,5.65,61.58,11.38,0.57,0.68,3.43,13.82
(주)티엘아이,62860,2013/12,4.47,2.95,3.0,3.74,51.94,4.35,0.58,0.67,11.85,47.78
(주)티엘아이,62860,2014/12,27.42,6.36,5.24,6.35,46.62,5.66,0.71,0.79,14.12,59.29
(주)티케이케미칼,104480,2011/12,13.44,8.85,1.66,5.65,11.76,7.05,2.1,7.67,19.31,44.72
(주)티케이케미칼,104480,2012/12,-14.77,-4.76,-3.34,-2.82,-6.64,-3.99,1.76,4.39,10.04,22.53
(주)티케이케미칼,104480,2013/12,-0.56,12.38,1.37,0.06,2.25,1.41,1.68,4.38,18.48,49.47
(주)티케이케미칼,104480,2014/12,-4.66,7.2,1.38,0.78,0.17,0.1,1.46,3.93,17.48,53.24
(주)티플랙스,81150,2011/12,32.32,25.62,3.26,9.01,-9.77,-5.61,1.4,3.11,10.02,38.77
(주)티플랙스,81150,2012/12,-13.99,21.84,1.97,3.94,-1.04,-0.63,0.98,2.41,5.48,26.76
(주)티플랙스,81150,2013/12,-8.74,5.47,0.54,2.96,9.35,5.86,0.79,2.07,3.58,8.16
(주)티플랙스,81150,2014/12,-7.2,-19.5,0.68,3.48,13.65,7.3,0.79,1.91,6.07,13.75
(주)티피씨,130740,2011/12,5.58,27.56,6.91,8.88,35.01,8.46,1.03,1.45,10.37,26.85
(주)티피씨,130740,2012/12,2.24,10.65,8.34,5.35,30.94,7.6,0.89,1.18,18.42,53.44
(주)티피씨,130740,2013/12,-0.15,4.71,3.45,2.96,23.72,6.19,0.83,1.11,15.46,45.35
(주)티피씨,130740,2014/12,10.82,5.83,6.43,3.57,21.62,5.62,0.87,1.18,18.16,57.48
(주)파라다이스,34230,2011/12,16.84,3.26,6.52,7.25,35.35,7.93,0.51,0.65,20.95,81.07
(주)파라다이스,34230,2012/12,12.16,10.01,14.51,8.48,36.82,8.52,0.54,0.7,23.03,95.2
(주)파라다이스,34230,2013/12,22.24,11.52,17.35,12.88,49.49,11.41,0.6,0.77,27.53,128.27
(주)파라다이스,34230,2014/12,-0.24,38.2,16.3,4.9,38.69,8.67,0.47,0.61,20.07,114.46
(주)파라텍,33540,2011/12,23.84,-5.28,4.44,7.09,22.86,6.48,1.27,1.88,55.54,154.41
(주)파라텍,33540,2012/12,-19.99,-6.99,0.17,0.12,18.44,4.54,1.08,1.47,37.94,98.87
(주)파라텍,33540,2013/12,18.52,11.62,3.79,5.97,-12.48,-3.5,1.26,1.71,41.73,124.78
(주)파라텍,33540,2014/12,22.46,4.12,3.88,6.63,6.14,1.7,1.43,1.98,60.3,229.87
(주)파루,43200,2011/12,-7.5,-26.52,-85.65,-30.89,-37.29,-25.1,0.4,0.89,-22.51,-53.3
(주)파루,43200,2012/12,89.76,-5.01,-16.38,-9.7,-18.66,-11.39,0.91,2.56,2.69,6.49
(주)파루,43200,2013/12,-3.91,37.05,-6.88,1.74,1.35,0.99,0.76,2.38,7.74,22.29
(주)파루,43200,2014/12,55.9,26.47,1.21,5.69,0.92,0.51,0.91,2.46,10.93,35.53
(주)파세코,37070,2011/12,-3.88,-2.19,1.5,4.23,13.46,6.62,1.1,2.16,18.47,29.1
(주)파세코,37070,2012/12,5.41,4.56,3.89,5.5,12.7,5.98,1.14,2.2,20.42,33.3
(주)파세코,37070,2013/12,21.14,3.7,5.9,10.79,29.65,11.55,1.33,2.33,24.73,42.85
(주)파세코,37070,2014/12,8.65,1.04,4.34,8.52,30.13,11.02,1.41,2.26,23.71,41.08
(주)파워로직스,47310,2011/12,21.73,-3.31,-5.7,-6.49,-4.14,-2.58,1.4,3.84,-2.91,-16.85
(주)파워로직스,47310,2012/12,-10.97,-15.56,3.54,2.52,2.51,1.26,1.38,3.18,12.54,63.72
(주)파워로직스,47310,2013/12,37.17,19.79,0.39,-3.55,19.21,11.01,1.88,4.09,10.25,46.13
(주)파워로직스,47310,2014/12,2.54,8.55,1.47,4.52,18.15,10.55,1.7,4.01,11.63,48.31
(주)파인디앤씨,49120,2011/12,-34.03,-8.63,-2.24,-2.85,3.54,1.66,1.09,2.12,16.46,60.03
(주)파인디앤씨,49120,2012/12,-50.41,-12.36,-11.18,-5.02,0.82,0.39,0.61,1.15,8.89,33.09
(주)파인디앤씨,49120,2013/12,-26.65,-22.68,-42.9,-4.98,7.92,4.11,0.54,1.06,-13.67,-50.3
(주)파인디앤씨,49120,2014/12,17.49,-3.71,2.47,4.02,5.35,2.44,0.74,1.44,17.88,65.28
(주)파인디지털,38950,2011/12,-35.78,-4.23,2.9,1.35,65.85,7.63,0.83,0.97,8.79,158.18
(주)파인디지털,38950,2012/12,36.85,20.05,11.66,12.17,60.93,9.1,1.06,1.22,19.69,436.12
(주)파인디지털,38950,2013/12,-3.86,7.05,7.18,7.31,90.18,11.13,0.9,1.04,13.5,299.6
(주)파인디지털,38950,2014/12,-0.95,9.55,9.76,6.42,44.75,5.7,0.82,0.94,16.77,420.16
(주)파인테크닉스,106240,2011/12,18.79,-0.3,-1.93,-1.76,-3.61,-1.88,0.84,1.73,14.32,64.16
(주)파인테크닉스,106240,2012/12,31.97,15.63,0.34,4.02,-2.78,-1.52,1.03,2.2,17.57,85.91
(주)파인테크닉스,106240,2013/12,-14.89,29.39,-25.15,-14.85,-6.31,-4.19,0.71,1.84,-4.41,-20.08
(주)파인테크닉스,106240,2014/12,88.97,9.45,10.61,10.85,4.88,2.17,1.13,2.52,25.19,121.21
(주)파커스,65690,2011/12,-8.97,1.55,3.69,2.91,19.47,3.78,0.78,0.96,15.95,40.06
(주)파커스,65690,2012/12,8.31,2.56,3.03,4.77,-0.52,-0.1,0.83,1.02,15.11,43.59
(주)파커스,65690,2013/12,-18.81,0.29,3.55,3.43,26.96,4.44,0.66,0.8,13.18,39.91
(주)파커스,65690,2014/12,-14.52,0.44,3.59,1.64,50.34,7.45,0.56,0.67,12.3,39.99
(주)파트론,91700,2011/12,54.72,52.18,8.97,17.16,22.52,9.46,1.65,2.59,20.96,174.85
(주)파트론,91700,2012/12,117.13,50.27,8.7,26.21,31.57,14.44,2.37,4.24,28.51,283.72
(주)파트론,91700,2013/12,29.57,16.22,9.84,28.16,42.46,14.85,2.36,3.93,34.29,453.59
(주)파트론,91700,2014/12,-27.75,-4.43,8.13,16.05,55.55,13.08,1.62,2.3,23.33,282.07
(주)팜스토리,27710,2011/12,127.1,80.29,1.45,6.62,-4.86,-3.29,1.92,5.08,11.22,72.16
(주)팜스토리,27710,2012/12,1.49,19.25,3.27,5.95,-2.36,-1.63,1.38,4.37,11.84,81.74
(주)팜스토리,27710,2013/12,-2.1,-0.25,2.47,5.08,2.1,1.38,1.24,3.81,10.76,75.86
(주)팜스토리,27710,2014/12,-10.58,8.45,4.18,5.97,10.89,7.18,1.07,3.12,10.47,79.01
(주)팬스타엔터프라이즈,54300,2011/12,-5.74,-22.51,-6.66,-10.96,7.28,5.92,0.89,5.76,12.58,170.94
(주)팬스타엔터프라이즈,54300,2012/12,-0.25,-18.42,-8.57,4.66,4.89,3.71,1.12,5.29,9.48,99.97
(주)팬스타엔터프라이즈,54300,2013/12,-22.43,-9.71,-19.17,-6.36,-17.21,-13.28,1.02,4.32,-3.19,-39.8
(주)팬스타엔터프라이즈,54300,2014/12,-1.93,-17.51,-3.24,1.6,-16.57,-11.73,1.15,4.48,20.72,171.51
(주)팬엔터테인먼트,68050,2011/12,75.75,17.58,1.2,0.81,-0.65,-0.23,0.73,1.05,7.9,20.39
(주)팬엔터테인먼트,68050,2012/12,18.51,43.72,0.35,2.92,-1.05,-0.44,0.66,1.07,8.33,13.13
(주)팬엔터테인먼트,68050,2013/12,-28.42,2.22,-6.24,-0.02,1.76,0.67,0.39,0.66,3.93,6.38
(주)팬엔터테인먼트,68050,2014/12,27.01,1.59,-1.15,1.38,2.35,0.94,0.49,0.81,5.99,10.06
(주)포메탈,119500,2011/12,21.37,22.32,7.68,12.64,18.54,7.18,1.4,2.22,24.98,139.01
(주)포메탈,119500,2012/12,-23.42,12.63,8.75,1.08,23.25,8.88,0.91,1.49,20.84,34.8
(주)포메탈,119500,2013/12,1.09,0.31,2.66,1.04,14.19,5.32,0.87,1.4,15.24,25.19
(주)포메탈,119500,2014/12,-1.81,-0.83,0.86,1.28,8.43,3.11,0.86,1.36,15.42,25.09
(주)포스코디엑스,22100,2011/12,18.61,5.63,3.11,5.4,18.38,11.94,1.47,4.34,33.37,152.24
(주)포스코디엑스,22100,2012/12,3.51,16.73,3.94,6.13,13.79,9.07,1.37,3.94,34.95,161.37
(주)포스코디엑스,22100,2013/12,3.25,-8.56,3.22,9.31,26.63,11.89,1.37,3.08,39.74,172.63
(주)포스코디엑스,22100,2014/12,-12.3,-1.77,2.21,6.57,26.62,11.03,1.27,2.22,35.85,172.89
(주)포스코엠텍,9520,2011/12,14.78,8.27,2.07,5.25,-10.7,-5.19,1.98,3.83,23.3,311.01
(주)포스코엠텍,9520,2012/12,2.68,7.55,2.38,5.46,3.13,1.55,1.88,3.69,25.26,321.51
(주)포스코엠텍,9520,2013/12,45.97,1.67,-1.18,-0.34,7.34,4.09,2.63,5.56,19.61,174.76
(주)포스코엠텍,9520,2014/12,-52.11,-35.46,-23.25,-6.01,3.75,2.92,1.52,4.26,15.91,189.25
(주)폴라리스오피스,41020,2011/12,17.11,8.05,9.01,4.47,25.82,7.16,0.32,0.45,20.67,1602.8
(주)폴라리스오피스,41020,2012/12,39.99,-7.66,17.97,13.36,92.24,11.8,0.45,0.57,36.09,2304.93
(주)폴라리스오피스,41020,2013/12,20.28,36.86,17.78,15.13,54.48,12.5,0.48,0.59,29.04,1444.87
(주)폴라리스오피스,41020,2014/12,-26.33,-22.46,-26.77,3.34,85.45,9.87,0.34,0.42,17.61,684.31
(주)폴라리스우노,114630,2011/12,306.74,44.27,12.82,14.49,25.23,4.91,1.02,1.21,22.33,105.6
(주)폴라리스우노,114630,2012/12,19.66,13.49,7.21,7.98,40.56,8.24,0.97,1.21,17.57,92.61
(주)폴라리스우노,114630,2013/12,-4.97,-0.98,3.64,2.81,35.81,6.32,0.87,1.08,14.73,72.04
(주)폴라리스우노,114630,2014/12,-20.48,-3.7,9.37,5.77,52.54,5.57,0.71,0.83,21.52,100.42
(주)푸드웰,5670,2011/12,3.34,6.76,3.1,4.33,10.03,4.91,0.81,1.56,19.41,45.97
(주)푸드웰,5670,2012/12,10.56,1.56,1.83,3.25,4.52,2.2,0.86,1.68,17.48,43.27
(주)푸드웰,5670,2013/12,-7.91,-0.67,1.22,2.56,4.0,1.93,0.79,1.53,17.33,44.36
(주)푸드웰,5670,2014/12,-7.98,-3.12,0.85,1.4,7.74,3.61,0.74,1.41,17.22,43.55
(주)푸른기술,94940,2011/12,95.44,36.94,6.37,6.57,30.83,9.1,1.2,1.55,24.31,444.29
(주)푸른기술,94940,2012/12,-5.36,13.97,10.57,8.65,26.94,8.14,0.92,1.31,25.29,105.85
(주)푸른기술,94940,2013/12,-2.34,6.19,9.47,5.38,28.06,7.84,0.82,1.15,22.43,75.79
(주)푸른기술,94940,2014/12,-44.37,-15.07,-10.3,-6.51,9.09,2.0,0.48,0.64,12.7,37.38
(주)프럼파스트,35200,2011/12,6.7,11.52,1.96,3.23,14.44,6.28,1.04,1.78,14.29,36.1
(주)프럼파스트,35200,2012/12,12.94,3.61,3.08,4.91,1.91,0.8,1.1,1.92,16.98,47.82
(주)프럼파스트,35200,2013/12,7.68,12.27,7.7,11.47,2.86,1.23,1.09,1.9,20.92,68.62
(주)프럼파스트,35200,2014/12,-0.65,2.84,8.38,10.7,20.65,7.47,1.01,1.67,22.33,75.66
(주)프로텍,53610,2011/12,-34.55,31.51,34.52,17.42,104.28,18.6,0.78,0.95,41.1,263.35
(주)프로텍,53610,2012/12,43.23,12.56,18.82,20.5,117.96,15.1,0.92,1.08,31.85,241.78
(주)프로텍,53610,2013/12,-22.91,18.33,14.23,10.67,48.85,8.95,0.61,0.73,18.65,170.64
(주)프로텍,53610,2014/12,46.28,16.84,18.21,15.45,50.31,9.04,0.76,0.93,25.3,68.35
(주)프리엠스,53160,2011/12,12.45,6.1,7.34,8.82,49.12,8.91,0.97,1.17,20.03,65.31
(주)프리엠스,53160,2012/12,21.43,7.33,8.5,9.45,58.96,9.17,1.1,1.32,24.29,70.21
(주)프리엠스,53160,2013/12,-8.65,3.13,7.89,7.53,81.7,8.84,0.96,1.1,22.14,66.25
(주)프리엠스,53160,2014/12,-14.88,2.9,6.65,5.43,79.38,7.6,0.79,0.88,19.24,59.63
(주)플래스크,41590,2011/12,3.77,16.94,8.29,3.43,6.93,3.44,1.86,4.04,29.47,140.45
(주)플래스크,41590,2012/12,29.75,12.36,7.56,10.23,25.55,10.38,2.11,3.82,26.37,148.47
(주)플래스크,41590,2013/12,-24.9,60.17,2.47,3.86,15.97,8.11,1.15,2.16,8.07,34.36
(주)플래스크,41590,2014/12,37.67,-6.05,3.65,10.85,14.46,5.23,1.33,2.35,20.24,87.72
(주)플랜티넷,75130,2011/12,1.83,-0.57,28.53,3.3,414.23,9.18,0.23,0.24,3.36,123.84
(주)플랜티넷,75130,2012/12,-3.53,17.18,39.08,0.5,187.67,6.68,0.21,0.21,-2.66,-13.19
(주)플랜티넷,75130,2013/12,-1.87,6.49,38.62,0.76,257.84,7.09,0.18,0.19,9.68,51.63
(주)플랜티넷,75130,2014/12,-3.21,-6.45,-14.28,-0.22,220.59,8.39,0.18,0.18,6.02,32.57
(주)플레이위드,23770,2011/12,-19.16,105.71,-80.51,-4.57,-1.76,-1.26,0.18,0.41,-4.62,-1367.91
(주)플레이위드,23770,2012/12,0.43,5.14,-137.43,-4.36,-1.44,-1.3,0.13,0.68,-4.69,-886.54
(주)플레이위드,23770,2013/12,-24.96,-6.11,-85.86,-1.67,-1.9,-1.84,0.1,1.47,-5.82,-1552.12
(주)플레이위드,23770,2014/12,0.72,-4.86,26.2,0.67,-1.74,-1.64,0.1,2.44,4.84,1749.27
(주)피델릭스,32580,2011/12,102.72,23.26,3.62,7.23,4.82,2.69,1.47,3.13,21.24,565.68
(주)피델릭스,32580,2012/12,10.55,-19.5,2.53,8.19,35.05,14.49,1.64,3.23,20.24,424.16
(주)피델릭스,32580,2013/12,-6.15,16.32,6.03,13.99,46.79,18.75,1.59,2.68,21.16,445.4
(주)피델릭스,32580,2014/12,-10.75,17.61,1.28,3.82,21.12,10.07,1.21,2.17,13.37,280.13
(주)피씨디렉트,51380,2011/12,8.99,3.77,1.22,9.21,17.21,8.75,5.21,11.09,18.7,6101.01
(주)피씨디렉트,51380,2012/12,-0.02,-11.34,0.76,3.69,14.49,5.89,5.42,10.06,17.54,3706.97
(주)피씨디렉트,51380,2013/12,-15.37,25.09,-1.84,-9.59,-28.85,-11.55,4.34,7.27,0.5,116.16
(주)피씨디렉트,51380,2014/12,15.94,24.79,-0.11,0.94,-32.52,-17.09,4.03,7.6,7.96,3137.35
(주)피에이치씨,57880,2011/12,-30.91,-10.93,4.34,1.87,-18.95,-4.31,0.51,0.71,6.54,42.77
(주)피에이치씨,57880,2012/12,-28.7,-15.86,-32.1,-7.4,15.09,3.45,0.42,0.54,-8.15,-46.34
(주)피에이치씨,57880,2013/12,-40.25,-8.36,-15.67,-4.75,7.53,1.54,0.29,0.37,0.3,1.58
(주)피에이치씨,57880,2014/12,-35.37,-39.66,-195.35,-33.22,-19.44,-5.57,0.24,0.32,-54.91,-235.0
(주)피엔풍년,24940,2011/12,10.7,-0.29,-0.14,-0.99,-8.56,-3.03,1.43,2.21,26.16,64.4
(주)피엔풍년,24940,2012/12,6.0,5.76,1.23,1.71,2.71,1.02,1.48,2.33,28.44,73.42
(주)피엔풍년,24940,2013/12,20.21,5.8,1.33,2.3,6.4,2.51,1.68,2.73,29.36,80.43
(주)피엔풍년,24940,2014/12,0.56,-3.68,1.42,3.19,15.57,5.47,1.67,2.67,33.97,93.32
(주)피제이메탈,128660,2011/12,0.0,0.0,3.06,12.74,9.78,5.35,2.89,6.38,24.63,84.47
(주)피제이메탈,128660,2012/12,-13.75,12.83,3.69,11.5,19.39,10.83,2.34,5.25,25.17,63.62
(주)피제이메탈,128660,2013/12,2.99,0.31,1.92,7.1,22.66,12.36,2.27,5.08,18.13,48.61
(주)피제이메탈,128660,2014/12,-4.95,-0.51,3.95,14.52,15.92,7.64,2.16,4.44,24.84,64.32
(주)피제이전자,6140,2011/12,14.4,10.17,8.05,12.32,26.22,7.4,1.16,1.62,24.22,121.13
(주)피제이전자,6140,2012/12,8.83,3.81,8.58,12.21,28.76,6.42,1.18,1.58,25.03,121.35
(주)피제이전자,6140,2013/12,1.67,4.8,8.19,11.12,48.19,8.74,1.15,1.44,24.9,127.94
(주)피제이전자,6140,2014/12,-7.47,-1.66,6.34,7.37,105.67,12.64,1.05,1.23,21.42,98.19
(주)하이드로리튬,101670,2011/12,-27.1,3.05,17.87,10.04,92.97,10.74,0.54,0.63,10.28,57.19
(주)하이드로리튬,101670,2012/12,-11.86,1.89,12.66,4.16,15.65,1.69,0.47,0.53,4.78,28.33
(주)하이드로리튬,101670,2013/12,1.88,1.25,7.95,4.85,15.46,1.51,0.47,0.52,5.25,32.48
(주)하이드로리튬,101670,2014/12,-34.28,-1.67,4.64,-0.93,67.33,5.72,0.31,0.34,0.19,0.92
(주)하이소닉,106080,2011/12,73.11,20.43,3.43,3.33,2.29,0.64,1.22,1.61,12.28,110.62
(주)하이소닉,106080,2012/12,-2.68,3.92,7.72,15.77,43.75,8.68,1.07,1.4,23.22,274.31
(주)하이소닉,106080,2013/12,-9.51,6.65,-5.76,-4.12,28.65,8.69,0.92,1.23,10.66,75.31
(주)하이소닉,106080,2014/12,-19.56,9.22,-15.54,-8.65,-5.29,-2.47,0.68,1.12,2.12,12.54
(주)하이텍팜,106190,2011/12,4.84,7.86,15.14,15.48,48.82,7.07,0.87,1.06,21.33,126.87
(주)하이텍팜,106190,2012/12,-22.23,3.1,14.28,12.97,181.38,16.63,0.64,0.73,15.14,89.53
(주)하이텍팜,106190,2013/12,20.99,12.64,16.04,13.62,149.02,15.19,0.72,0.8,17.68,124.71
(주)하이텍팜,106190,2014/12,-12.71,11.54,13.77,7.8,57.05,7.78,0.56,0.64,12.78,101.21
(주)하츠,66130,2011/12,-29.22,-7.82,3.39,2.85,57.95,8.41,0.8,0.98,14.72,51.4
(주)하츠,66130,2012/12,7.07,0.83,-4.29,-3.0,24.76,3.46,0.89,1.04,9.2,32.57
(주)하츠,66130,2013/12,-7.48,-0.62,-1.63,-0.08,29.02,4.38,0.82,0.96,10.2,36.37
(주)하츠,66130,2014/12,15.06,2.53,4.48,4.61,30.16,4.14,0.94,1.09,15.96,58.45
(주)한국가구,4590,2011/12,25.45,21.83,1.34,1.0,1.45,0.34,0.18,0.23,4.69,13.74
(주)한국가구,4590,2012/12,-11.09,2.63,12.48,-0.91,2.62,0.53,0.14,0.18,6.1,16.55
(주)한국가구,4590,2013/12,-5.04,-7.72,4.3,-1.65,-1.32,-0.19,0.14,0.17,2.16,5.46
(주)한국가구,4590,2014/12,21.8,-0.14,10.86,0.31,7.83,1.02,0.18,0.21,4.26,10.75
(주)한국경제티브이,39340,2011/12,15.6,3.37,8.85,10.83,72.47,11.77,0.98,1.18,11.22,132.06
(주)한국경제티브이,39340,2012/12,-3.44,3.26,7.6,9.52,78.43,10.44,0.92,1.08,8.46,129.15
(주)한국경제티브이,39340,2013/12,-20.27,-0.74,2.48,2.73,99.82,13.27,0.73,0.84,25.11,397.24
(주)한국경제티브이,39340,2014/12,4.62,11.64,8.69,6.35,68.25,12.4,0.72,0.86,25.78,761.84
(주)한국큐빅,21650,2011/12,12.32,8.37,18.07,7.91,70.35,6.81,0.48,0.53,22.24,81.33
(주)한국큐빅,21650,2012/12,-15.9,1.39,15.95,3.71,135.55,7.26,0.39,0.42,19.42,75.16
(주)한국큐빅,21650,2013/12,3.9,8.22,15.52,4.26,140.88,8.9,0.38,0.41,18.31,78.7
(주)한국큐빅,21650,2014/12,-4.95,2.95,24.84,2.55,177.54,7.71,0.34,0.36,22.55,104.09
(주)한국테크놀로지,53590,2011/12,-26.08,-22.98,-238.93,-10.67,-84.1,-9.14,0.12,0.13,-25.79,-738.72
(주)한국테크놀로지,53590,2012/12,10.08,27.19,-155.36,-15.39,11.85,4.2,0.13,0.18,-9.94,-342.38
(주)한국테크놀로지,53590,2013/12,10.11,-29.23,-152.54,-20.67,-20.21,-7.28,0.15,0.24,-17.49,-454.36
(주)한국테크놀로지,53590,2014/12,236.17,9.2,4.88,3.88,-67.07,-21.45,0.59,0.9,12.26,1081.48
(주)한국팩키지,37230,2011/12,1.02,4.96,6.31,8.17,37.89,10.98,1.09,1.55,24.13,89.97
(주)한국팩키지,37230,2012/12,-13.91,-11.82,1.19,0.05,27.32,5.55,0.97,1.29,19.19,69.68
(주)한국팩키지,37230,2013/12,-4.28,1.15,-3.66,-4.79,5.34,1.36,0.99,1.28,11.96,47.94
(주)한국팩키지,37230,2014/12,-0.7,-5.45,-1.35,-1.27,6.43,1.43,1.0,1.32,13.64,54.27
(주)한글과컴퓨터,30520,2011/12,21.22,10.42,23.05,17.77,229.54,21.71,0.48,0.53,28.17,3870.05
(주)한글과컴퓨터,30520,2012/12,15.03,11.74,18.0,18.07,228.39,19.99,0.49,0.54,26.11,1160.75
(주)한글과컴퓨터,30520,2013/12,4.43,8.52,25.24,15.61,224.52,17.02,0.47,0.51,26.99,1365.74
(주)한글과컴퓨터,30520,2014/12,10.64,15.18,30.22,16.18,181.99,22.68,0.46,0.51,30.65,812.99
(주)한네트,52600,2011/12,5.32,13.73,6.54,6.43,46.0,15.1,0.66,0.9,26.05,107.3
(주)한네트,52600,2012/12,-12.56,-7.25,1.91,4.37,32.26,9.71,0.56,0.82,23.32,77.57
(주)한네트,52600,2013/12,4.3,21.65,5.65,7.38,30.92,11.91,0.55,0.85,22.27,80.43
(주)한네트,52600,2014/12,-2.05,10.91,8.04,6.57,27.44,11.86,0.47,0.79,20.97,81.94
(주)한빛소프트,47080,2011/12,14.08,-34.97,-49.88,-13.08,-22.26,-16.16,0.54,1.55,1.14,27.55
(주)한빛소프트,47080,2012/12,-10.88,-11.86,-7.55,-2.65,-4.9,-2.88,0.65,1.93,27.91,718.12
(주)한빛소프트,47080,2013/12,-18.27,-16.88,-0.26,2.81,7.43,3.76,0.62,1.38,22.86,946.57
(주)한빛소프트,47080,2014/12,-8.63,-13.28,-2.61,2.29,5.53,2.07,0.67,1.21,23.75,2043.79
(주)한컴위드,54920,2011/12,24.22,-17.71,55.05,24.9,4.69,0.75,0.39,0.59,33.89,4594.2
(주)한컴위드,54920,2012/12,-16.19,56.83,1.3,0.93,4.1,1.89,0.28,0.43,6.32,699.53
(주)한컴위드,54920,2013/12,8.76,4.63,1.03,1.06,6.42,2.53,0.24,0.42,7.96,1075.79
(주)한컴위드,54920,2014/12,-15.15,1.1,-1.94,0.1,3.1,1.28,0.2,0.34,10.45,2122.2
(주)한탑,2680,2011/12,8.31,12.57,-0.54,0.17,2.41,1.57,0.74,2.02,4.48,20.34
(주)한탑,2680,2012/12,-0.45,9.02,3.72,4.19,0.18,0.12,0.67,1.93,8.97,42.61
(주)한탑,2680,2013/12,-7.34,-15.52,-2.81,-0.31,8.09,4.99,0.64,1.79,4.7,17.75
(주)한탑,2680,2014/12,-16.89,3.85,-6.1,-2.03,5.14,3.25,0.57,1.53,2.85,9.37
(주)해피드림,65180,2011/12,41.88,3.52,-23.74,-9.05,-15.25,-2.61,0.45,0.53,-7.78,-1491.36
(주)해피드림,65180,2012/12,-11.19,63.49,-107.78,-26.11,-62.46,-7.65,0.3,0.34,-19.92,-181.5
(주)해피드림,65180,2013/12,268.24,104.24,-33.74,-15.56,-24.96,-11.04,0.58,0.87,-4.14,-7.05
(주)해피드림,65180,2014/12,-20.49,47.63,-31.39,0.55,-8.69,-4.04,0.28,0.51,5.59,6.89
