,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결),상장폐지사유,회계월,상장년도,회계년,연차
10,(주)나노트로닉스,10670,2011-12-01,1996-05-14,2014-04-11,4,"  의료, 정밀, 광학기기 및 시계 제조업",6.92,-36.77,-17.78,19.31,-5.03,-6.98,-15.82,0.0,32.66,-9.94,-8.09,1.85,-3.62,1360.6,-139.0,129.2,117.95,2.28,16.8,139.61,0.21,61.54,74.32,41.73,322.22,0.36,0.81,1.24,5.31,0.87,5.26,69.39,68.8,420.34,0.0,1.09,0.33,17.03,0.52,0.57,2067.74,4.26,265.56,316.59,12.08,80.74,19.26,-82.26,,12,1996,2011,15
11,(주)나노트로닉스,10670,2012-12-01,1996-05-14,2014-04-11,4,"  의료, 정밀, 광학기기 및 시계 제조업",6.24,-44.98,24.23,0.02,11.9,13.78,13.53,0.0,47.33,-16.38,-14.7,7.42,-6.36,1489.91,-257.0,128.9,116.35,11.65,15.69,123.72,1.4,67.19,69.97,44.7,330.81,0.39,0.9,1.39,5.84,0.88,6.06,60.22,62.55,414.55,0.0,1.53,0.3,32.19,0.54,0.59,1143.73,2.22,266.99,320.94,5.89,155.74,-55.74,-278.33,,12,1996,2012,16
12,(주)네오퍼플,28090,2011-12-01,1996-11-29,2013-05-03,4,  식료품 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,-16.22,-33.54,-7.74,-12.21,605.51,-120.0,85.06,69.66,0.16,-8.83,164.34,-2.55,131.41,50.29,37.83,58.57,0.75,1.99,1.51,8.27,6.08,11.68,31.24,44.14,60.02,0.01,0.37,0.69,2.6,1.5,1.83,-285.34,-0.66,-2.28,-19.46,-0.88,0.0,0.0,0.0,,12,1996,2011,15
13,(주)네오퍼플,28090,2012-12-01,1996-11-29,2013-05-03,4,  식료품 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27,-53.08,-103.49,-10.43,-32.81,419.35,0.0,98.41,84.59,30.92,-1.06,204.43,-2.52,104.65,65.62,32.85,41.58,0.62,1.88,1.8,6.71,14.7,25.25,14.45,54.42,24.83,0.02,0.0,0.47,5.46,0.94,1.1,-11813.58,-29.25,-258.29,-943.07,-47.31,0.0,0.0,0.0,,12,1996,2012,16
14,(주)넥스지,81970,2011-12-01,2007-08-20,2018-10-11,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2007,2011,4
15,(주)넥스지,81970,2012-12-01,2007-08-20,2018-10-11,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2007,2012,5
16,(주)넥스지,81970,2013-12-01,2007-08-20,2018-10-11,4,  출판업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96,8.09,4.57,4.48,4.07,3111.51,265.0,1102.66,956.89,502.57,57.42,6.67,999999999.0,39.31,63.15,93.75,1159.27,0.5,0.54,1.37,6.03,3.94,18.52,19.71,60.55,92.67,0.01,0.0,0.73,7.78,0.8,0.92,7734.19,21.72,335.72,0.0,43.15,70.17,29.83,18.75,,12,2007,2013,6
17,(주)넥스지,81970,2014-12-01,2007-08-20,2018-10-11,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2007,2014,7
18,(주)넥스지,81970,2015-12-01,2007-08-20,2018-10-11,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2007,2015,8
19,(주)넥스지,81970,2016-12-01,2007-08-20,2018-10-11,4,  출판업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2007,2016,9
20,(주)넥스지,81970,2017-12-01,2007-08-20,2018-10-11,4,  출판업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.97,9.81,5.78,-0.98,5.24,3747.93,368.0,796.01,716.56,221.13,54.43,10.2,-169.56,41.61,62.25,90.74,1272.29,0.53,0.59,1.42,8.6,4.91,21.65,16.86,42.42,74.37,0.01,0.0,0.76,12.27,0.86,0.95,10614.72,26.29,603.28,0.0,49.17,64.85,35.15,19.95,,12,2007,2017,10
21,(주)녹십자셀,31390,2011-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,-34.08,-23.98,-12.27,-16.03,325.37,-113.0,193.95,155.81,47.41,25.44,52.13,-6.12,72.22,52.53,65.73,90.49,0.47,0.72,0.99,4.55,2.88,7.19,50.73,80.15,126.58,0.01,4.12,0.59,2.53,0.9,1.11,2900.03,4.98,26.8,132.62,10.59,315.32,-215.32,-321.99,,12,1998,2011,13
22,(주)녹십자셀,31390,2012-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,24.44,-13.05,5.55,41.52,-51.2,22.64,67.82,0.0,23.61,-24.26,-25.98,4.58,-17.07,463.5,-95.0,175.1,163.23,25.14,25.62,55.1,3.56,62.45,59.74,64.47,81.01,0.7,1.08,1.62,10.27,4.76,5.65,64.61,35.53,76.65,0.02,0.11,0.8,4.55,1.24,1.42,-3336.61,-4.6,-35.93,-249.45,-7.26,0.0,0.0,0.0,,12,1998,2012,14
23,(주)녹십자셀,31390,2013-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,-25.09,-7.83,-40.04,-15.02,-10.51,-16.52,-35.04,0.0,7.44,-25.7,-17.88,-4.92,-12.11,667.48,-172.43,254.35,236.19,13.25,41.13,39.21,-7.43,44.87,67.77,71.83,669.39,0.47,0.7,1.28,10.74,3.49,3.76,97.18,34.0,104.59,0.02,0.1,0.5,3.3,0.75,0.8,220.18,0.41,2.54,103.75,0.74,3415.92,-3315.92,-3485.89,,12,1998,2013,15
24,(주)녹십자셀,31390,2014-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,3.06,1.11,12.59,-1.47,23.3,-5.79,46.67,0.0,17.33,-5.14,-5.94,2.93,-4.08,3756.14,-193.0,198.7,180.95,15.52,32.18,52.3,2.56,53.62,64.79,65.66,628.37,0.79,1.16,2.35,14.93,4.54,10.26,35.57,24.44,80.41,0.01,0.11,0.83,5.02,1.2,1.3,7121.17,12.72,81.21,5954.5,16.26,116.98,-16.98,-31.61,,12,1998,2014,16
25,(주)녹십자셀,31390,2015-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,-7.68,45.5,-10.47,-6.16,-9.76,7.18,-32.08,0.0,27.7,10.06,7.87,4.17,5.56,2543.64,256.0,302.66,276.66,46.31,44.1,31.19,6.64,44.79,65.86,76.23,673.49,0.55,0.78,1.59,9.65,3.29,9.82,37.16,37.81,110.89,0.01,0.32,0.6,2.76,0.85,0.93,10148.47,19.64,105.98,1477.42,34.11,61.71,38.29,29.5,,12,1998,2015,17
26,(주)녹십자셀,31390,2016-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,0.16,68.43,69.85,-35.97,-7.93,-0.5,-4.35,-103.11,24.1,-0.33,-0.24,2.06,-0.18,2432.96,-8.0,194.27,170.27,16.42,20.43,32.05,3.32,76.45,42.1,75.73,670.15,0.55,0.72,1.2,10.14,4.89,31.47,11.6,36.01,74.7,0.01,0.0,0.73,1.66,1.02,1.13,8710.03,16.83,75.44,736.63,30.61,90.28,9.72,-1.07,,12,1998,2016,18
27,(주)녹십자셀,31390,2017-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1998,2017,19
28,(주)녹십자셀,31390,2018-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5,46.97,20.77,3.65,11.09,2497.8,0.0,682.43,647.3,28.46,28.13,85.68,3.64,124.47,32.96,53.86,1132.16,0.24,0.44,0.35,13.92,4.83,38.24,9.54,26.23,75.51,0.01,0.0,0.62,0.53,0.72,0.76,25476.26,20.32,110.91,702.53,86.05,38.37,61.63,54.58,,12,1998,2018,20
29,(주)녹십자셀,31390,2019-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,22.61,54.14,28.68,10.25,34.55,26.09,28.02,-20.96,57.46,29.17,14.52,4.52,7.92,3167.64,0.0,93.13,87.28,4.14,-2.19,80.65,4.05,127.1,29.64,55.36,1397.29,0.27,0.5,0.39,15.19,5.97,49.91,7.31,24.03,61.16,0.01,0.0,0.53,0.54,0.87,0.93,26493.35,17.23,60.06,702.6,69.9,47.76,52.24,41.74,,12,1998,2019,21
30,(주)녹십자셀,31390,2020-12-01,1998-09-25,2021-11-17,4,  의료용 물질 및 의약품 제조업,12.99,22.39,8.04,24.75,37.23,19.12,7.74,-81.96,39.84,4.93,2.14,1.04,1.23,3265.89,163.0,139.22,129.6,18.04,9.22,71.46,0.94,115.34,32.73,58.32,1612.03,0.25,0.44,0.36,12.03,4.84,30.31,12.04,30.35,75.41,0.01,0.0,0.43,0.43,0.8,0.85,19863.85,11.44,19.69,244.45,48.64,79.87,20.13,10.14,,12,1998,2020,22
31,(주)뉴로스,126870,2013-12-01,2012-02-15,2022-10-26,4,  기타 기계 및 장비 제조업,17.6,13.87,27.31,13.14,29.27,11.1,14.98,6.91,43.27,7.91,8.73,7.97,4.75,7260.93,577.0,159.69,120.15,0.87,24.65,88.68,4.27,64.22,65.96,53.0,1380.73,0.6,1.1,1.83,3.84,1.5,6.66,54.81,95.08,244.03,0.0,0.0,0.6,2.3,0.89,1.17,11630.87,17.51,73.05,3064.39,31.5,53.17,46.83,25.1,,12,2012,2013,1
32,(주)뉴로스,126870,2014-12-01,2012-02-15,2022-10-26,4,  기타 기계 및 장비 제조업,20.49,11.75,0.75,30.68,55.69,10.6,-5.3,-89.59,43.76,0.87,0.82,0.22,0.42,6238.16,56.0,148.32,104.57,15.19,23.31,105.55,-0.05,58.5,71.54,48.65,1388.97,0.48,0.94,1.54,2.52,1.38,6.47,56.38,144.74,265.11,0.0,0.0,0.42,1.93,0.69,0.95,8851.15,11.06,54.36,2912.64,25.31,71.61,28.39,3.43,,12,2012,2014,2
33,(주)뉴로스,126870,2015-12-01,2012-02-15,2022-10-26,4,  기타 기계 및 장비 제조업,0.31,7.62,6.22,-2.05,22.34,28.92,20.95,94.97,31.12,1.4,1.33,0.92,0.74,5926.36,91.0,276.22,174.46,8.16,44.57,59.93,0.61,48.2,69.86,62.53,1406.57,0.53,0.95,1.8,2.25,1.61,8.57,42.57,162.02,226.75,0.0,0.0,0.49,2.13,0.75,1.12,10228.69,12.74,62.26,3012.24,24.18,73.01,26.99,5.79,,12,2012,2015,3
34,(주)뉴로스,126870,2016-12-01,2012-02-15,2022-10-26,4,  기타 기계 및 장비 제조업,28.62,87.97,76.54,7.95,-7.25,-1.05,4.28,83.53,37.84,2.47,2.18,1.93,1.19,3142.81,79.0,142.22,97.2,16.52,17.41,107.89,1.49,86.0,58.63,48.1,699.9,0.48,0.88,1.32,2.22,1.71,7.77,46.99,164.78,213.35,0.0,0.0,0.49,1.49,0.76,1.15,13635.84,13.21,39.65,402.51,30.92,64.45,35.55,7.98,,12,2012,2016,4
35,(주)뉴로스,126870,2017-12-01,2012-02-15,2022-10-26,4,  기타 기계 및 장비 제조업,19.75,-1.22,21.58,18.46,4.49,5.71,1.53,-608.77,31.87,-12.36,-10.83,2.17,-4.88,3155.43,-396.0,143.02,103.09,15.93,17.45,135.5,0.89,98.91,58.0,42.46,656.22,0.39,0.88,0.95,2.29,1.52,4.78,76.38,159.7,240.31,0.0,0.0,0.4,1.17,0.68,0.96,7951.27,6.43,22.01,215.15,17.76,119.66,-19.66,-69.6,,12,2012,2017,5
36,(주)뉴로스,126870,2018-12-01,2012-02-15,2022-10-26,4,  기타 기계 및 장비 제조업,26.06,6.99,27.07,25.33,33.13,10.92,14.64,0.0,32.86,-14.68,-13.46,0.76,-5.39,2645.97,-417.0,104.75,73.68,2.12,2.61,166.78,0.47,112.94,57.67,37.48,600.33,0.37,0.93,0.87,2.2,1.59,4.78,76.37,165.95,229.81,0.0,0.0,0.35,1.3,0.64,0.89,3275.15,2.1,8.71,87.64,6.38,227.95,-127.95,-230.09,,12,2012,2018,6
37,(주)뉴로스,126870,2019-12-01,2012-02-15,2022-10-26,4,  기타 기계 및 장비 제조업,7.79,-6.0,-17.3,26.22,-9.72,6.93,15.59,0.0,23.51,-42.37,-41.14,-2.85,-15.52,2618.42,-1131.0,119.33,94.01,40.35,10.94,169.09,-2.37,87.4,67.52,37.16,549.61,0.37,0.98,0.98,2.34,1.74,6.14,59.43,156.0,209.83,0.0,0.0,0.31,1.5,0.58,0.78,-10079.42,-6.0,-27.71,-277.65,-16.99,0.0,0.0,0.0,,12,2012,2019,7
38,(주)뉴로스,126870,2020-12-01,2012-02-15,2022-10-26,4,  기타 기계 및 장비 제조업,-29.3,-5.15,1.49,-44.9,-24.71,-42.73,-23.12,0.0,7.28,-106.47,-96.76,-14.24,-33.87,1528.83,-1910.0,83.09,59.0,19.59,-10.71,242.89,-10.02,159.86,52.63,29.16,239.06,0.32,0.94,0.83,2.16,1.47,4.41,82.8,168.77,248.37,0.0,0.0,0.26,1.22,0.52,0.68,-29749.36,-25.05,-85.8,-894.4,-65.22,0.0,0.0,0.0,,12,2012,2020,8
39,(주)대국,42340,2011-12-01,2000-06-22,2012-04-13,4,  도매 및 상품 중개업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2000,2011,11
40,(주)더블유게임즈,192080,2016-12-01,2015-11-04,2019-03-12,5,  출판업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,12.91,11.48,11.15,9056.76,2952.0,562.11,562.11,26.67,60.73,15.53,416.57,30.19,73.87,86.56,4401.31,0.36,0.41,1.36,0.0,9.72,0.0,0.0,0.0,37.57,0.03,0.1,0.41,137.85,0.48,0.48,72683.76,16.63,6437.66,14175.84,46.7,32.46,67.54,67.03,유가증권시장상장,12,2015,2016,1
41,(주)더블유게임즈,192080,2017-12-01,2015-11-04,2019-03-12,5,  출판업,128.21,69.2,681.23,-67.44,0.0,6.99,105.19,-27.59,0.0,11.16,9.04,11.72,4.97,18324.28,2204.0,34.19,34.19,8.07,-20.29,146.45,3.97,220.47,10.54,40.58,4599.1,0.45,0.82,0.63,0.0,11.3,0.0,0.0,0.0,32.29,0.03,0.09,0.81,210.14,1.49,1.49,105974.41,10.63,5547.41,14702.74,33.18,28.19,71.81,33.63,유가증권시장상장,12,2015,2017,2
42,(주)데코앤이,17680,2011-12-01,1993-09-03,2019-11-20,4,"  의복, 의복 액세서리 및 모피제품 제조업",-19.88,-8.47,-17.04,-20.27,-15.66,-6.62,51.1,0.0,44.26,-0.65,-6.84,2.43,-0.96,3815.03,-68.0,113.0,44.24,8.26,10.08,556.03,0.58,81.33,87.6,15.24,70.05,1.48,10.52,12.14,2.85,8.75,5.45,66.99,128.07,41.74,0.01,0.16,0.9,29.17,1.68,4.1,24616.4,21.46,394.49,2066868.41,12.92,60.51,39.49,-5.03,,12,1993,2011,18
43,(주)데코앤이,17680,2012-12-01,1993-09-03,2019-11-20,4,"  의복, 의복 액세서리 및 모피제품 제조업",-22.34,-13.39,-2.93,-25.08,-18.44,0.44,-12.85,0.0,49.39,-1.08,-10.19,-2.89,-1.75,3324.76,-65.27,116.01,39.16,5.23,11.66,407.26,-1.09,78.61,84.5,19.71,70.36,1.63,9.47,11.84,2.99,8.72,5.31,68.76,122.07,41.84,0.01,0.16,1.01,28.51,1.89,5.13,22473.64,25.22,415.85,2270065.03,13.54,63.36,36.64,-7.95,,12,1993,2012,19
44,(주)데코앤이,17680,2013-12-01,1993-09-03,2019-11-20,4,"  의복, 의복 액세서리 및 모피제품 제조업",9.48,-40.18,49.1,2.21,-19.21,80.06,-20.09,0.0,48.56,10.56,56.95,-4.95,15.01,2656.89,357.0,128.12,61.03,10.95,17.32,208.41,-1.81,65.09,78.89,32.42,126.7,1.42,5.39,7.71,2.94,8.82,6.8,53.68,124.06,41.4,0.01,0.2,0.96,30.71,1.74,4.27,34682.15,35.56,1072.73,406828.76,26.15,32.04,67.96,40.38,,12,1993,2013,20
45,(주)데코앤이,17680,2014-12-01,1993-09-03,2019-11-20,4,"  의복, 의복 액세서리 및 모피제품 제조업",-45.09,-56.99,-21.05,-51.52,-43.97,-17.77,-19.24,0.0,41.79,-6.07,-22.57,-10.4,-8.61,2145.68,-190.0,160.09,63.21,18.53,26.14,105.97,-7.23,62.5,69.66,48.55,104.18,1.42,3.72,5.82,3.41,11.69,8.06,45.3,107.12,31.23,0.01,0.14,1.08,46.34,1.88,4.17,7446.39,13.9,535.56,16198.36,6.95,118.08,-18.08,-87.36,,12,1993,2014,21
46,(주)데코앤이,17680,2015-12-01,1993-09-03,2019-11-20,4,"  의복, 의복 액세서리 및 모피제품 제조업",1.33,-1.39,-7.02,4.97,13.51,22.98,-40.55,0.0,53.57,-6.84,-15.02,-5.8,-8.07,1066.39,-74.0,184.0,63.59,21.51,32.94,69.71,-2.95,47.25,72.16,58.92,106.5,1.18,2.2,4.06,2.64,11.02,7.41,49.23,138.15,33.13,0.01,0.16,1.05,46.13,1.67,4.51,7094.17,13.07,517.42,6070.24,11.14,103.0,-3.0,-61.37,,12,1993,2015,22
47,(주)데코앤이,17680,2016-12-01,1993-09-03,2019-11-20,4,"  의복, 의복 액세서리 및 모피제품 제조업",-2.29,65.34,9.52,-6.84,-25.4,7.77,-13.01,0.0,47.76,-15.66,-26.12,-14.53,-16.17,805.2,-126.0,209.93,99.92,49.44,36.02,53.88,-7.42,48.02,68.79,64.99,100.19,1.03,1.67,3.5,2.48,11.15,12.43,29.37,147.42,32.75,0.01,0.84,0.97,30.46,1.46,3.59,3864.79,7.29,170.48,2941.19,6.98,213.94,-113.94,-224.54,,12,1993,2016,23
48,(주)데코앤이,17680,2017-12-01,1993-09-03,2019-11-20,4,"  의복, 의복 액세서리 및 모피제품 제조업",5.67,-29.38,51.83,-15.27,-26.93,-16.34,-15.44,0.0,47.23,-45.45,-67.27,-17.28,-39.04,657.06,-296.0,117.38,64.33,34.02,8.17,94.34,-12.04,87.14,55.16,51.46,62.8,0.86,1.48,2.25,2.83,9.67,12.44,29.33,128.9,37.73,0.01,16.02,0.84,24.22,1.39,2.73,-10005.99,-17.86,-624.98,-9239.57,-21.36,0.0,0.0,0.0,,12,1993,2017,24
49,(주)데코앤이,17680,2018-12-01,1993-09-03,2019-11-20,4,"  의복, 의복 액세서리 및 모피제품 제조업",18.73,-2.51,-18.19,48.74,-6.48,4.16,10.19,0.0,47.08,-20.49,-35.94,-9.99,-17.26,523.57,-107.0,130.31,93.29,12.6,16.07,121.53,-2.57,68.44,69.1,45.14,51.48,0.84,1.75,2.26,3.82,10.07,13.37,27.3,95.57,36.26,0.01,1.94,0.75,32.65,1.34,2.07,6663.78,10.02,426.95,1840.14,12.91,115.78,-15.78,-158.73,,12,1993,2018,25
50,(주)드림티엔터테인먼트,220110,2016-12-01,2015-06-24,2020-04-10,4,"  기타 전문, 과학 및 기술 서비스업",-47.32,-72.41,-61.42,-31.13,0.0,168.79,12.98,0.0,18.8,-2.99,-19.55,5.9,-2.85,2528.24,-129.0,117.96,117.96,68.62,9.26,106.51,3.74,80.87,60.84,48.42,424.72,0.95,4.0,1.96,0.0,14.33,0.0,0.0,0.0,25.47,0.04,0.07,0.85,15.91,1.85,1.85,2827.16,21.36,570.08,1044.32,15.49,78.82,21.18,-19.3,,12,2015,2016,1
51,(주)드림티엔터테인먼트,220110,2017-12-01,2015-06-24,2020-04-10,4,"  기타 전문, 과학 및 기술 서비스업",73.49,10.48,-14.62,130.21,0.0,2.01,52.1,0.0,16.91,3.85,9.56,9.23,5.91,3839.31,82.0,113.84,113.84,70.93,9.81,243.82,203.01,66.26,80.73,29.09,433.26,1.53,4.24,5.78,0.0,15.96,0.0,0.0,0.0,22.88,0.04,0.06,1.12,53.18,2.09,2.09,4877.1,21.24,890.15,2408.89,17.57,51.72,48.28,21.93,,12,2015,2017,2
52,(주)드림티엔터테인먼트,220110,2018-12-01,2015-06-24,2020-04-10,4,"  기타 전문, 과학 및 기술 서비스업",-85.3,-36.78,-64.03,-90.38,0.0,-92.12,-42.33,-1178.26,19.02,-39.94,-189.23,6.79,-48.56,2214.3,-832.0,69.71,69.71,8.84,-22.96,583.77,26.99,322.5,52.83,14.62,31.18,1.22,4.46,5.32,0.0,9.8,0.0,0.0,0.0,37.25,0.03,0.1,0.82,35.8,1.58,1.58,-3248.63,-96.26,-937.92,-2428.32,-20.29,0.0,0.0,0.0,,12,2015,2018,3
53,(주)드림티엔터테인먼트,220110,2019-12-01,2015-06-24,2020-04-10,4,"  기타 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2015,2019,4
54,(주)디아이디,74130,2011-12-01,2005-07-27,2015-07-23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",44.82,72.19,73.27,25.51,67.88,-23.87,33.63,0.0,-1.0,-2.43,-36.02,-6.92,-6.54,39751.27,-938.0,75.21,53.31,7.26,-17.01,484.75,-6.2,282.89,51.62,17.1,446.27,2.69,11.9,5.96,18.94,11.84,7.65,47.71,19.27,30.82,0.42,0.04,2.22,6.09,4.9,6.61,19197.33,5.83,12.52,30.44,2.56,102.04,-2.04,-94.92,,12,2005,2011,6
55,(주)디아이디,74130,2012-12-01,2005-07-27,2015-07-23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",7.21,-1.84,-1.19,15.08,9.3,28.27,6.39,0.0,4.44,1.74,26.82,5.93,4.07,42289.49,689.0,82.26,59.51,9.84,-11.95,324.92,3.9,189.46,55.41,23.53,572.42,2.33,11.42,5.03,15.36,9.18,5.13,71.17,23.76,39.76,0.0,0.05,1.92,5.17,4.35,6.08,70054.86,19.83,47.45,132.68,8.8,50.65,49.35,19.82,,12,2005,2012,7
56,(주)디아이디,74130,2013-12-01,2005-07-27,2015-07-23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-29.21,-75.02,-69.58,3.28,-87.32,-76.24,-13.02,0.0,-2.94,-6.72,-119.38,-12.76,-15.42,36781.62,-2156.0,101.09,97.66,1.21,0.88,606.65,-11.51,135.39,80.84,14.15,136.0,2.3,11.69,6.74,22.71,11.86,7.19,50.77,16.07,30.77,0.0,0.04,1.66,7.27,3.48,4.11,38810.42,15.52,115.04,3758.27,5.6,163.64,-63.64,-119.85,,12,2005,2013,8
57,(주)디아이디,74130,2014-12-01,2005-07-27,2015-07-23,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-54.38,5.55,27.26,-73.73,-80.23,-28.83,-73.35,0.0,-3.07,-6.02,-95.83,-9.11,-6.11,9802.94,-569.0,60.71,59.15,38.02,-30.13,1151.84,-4.58,669.06,46.55,7.99,96.78,1.01,8.3,3.39,44.92,12.58,11.28,32.37,8.13,29.01,0.21,0.02,0.68,4.71,1.45,1.49,43745.62,38.35,109.18,3807.18,23.7,83.72,16.28,-25.42,,12,2005,2014,9
58,(주)디에스,51710,2011-12-01,2004-06-18,2013-05-01,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-20.26,-20.43,-0.48,-38.36,-10.9,-52.34,-41.54,0.0,-1.83,-4.95,-131.56,-7.74,-11.06,43213.4,-2810.0,51.99,31.11,11.27,-37.28,958.66,-3.26,631.27,40.37,9.45,209.28,2.24,21.89,4.22,14.65,14.13,6.11,59.77,24.92,25.82,0.0,0.04,1.79,5.31,4.76,7.05,18682.99,5.27,12.61,37.45,2.09,187.8,-87.8,-236.47,,12,2004,2011,7
59,(주)디에스,51710,2012-12-01,2004-06-18,2013-05-01,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2004,2012,8
60,(주)디에이치패션,45260,2011-12-01,2001-11-08,2012-08-01,4,  도매 및 상품 중개업,-12.15,-6.67,-19.47,21.49,-87.32,24.46,-20.44,0.0,15.14,-183.56,-28.38,-10.89,-22.75,81.14,-182.0,2170.05,2118.72,704.07,23.58,5.2,-6.6,79.2,24.72,95.06,116.41,0.12,0.15,0.16,5.1,3.44,30.65,11.91,71.54,106.19,0.01,0.0,0.32,0.32,0.59,0.66,-3920.05,-13.0,-32.42,-339.92,-98.06,0.0,0.0,0.0,,12,2001,2011,10
61,(주)디지텍시스템스,91690,2011-12-01,2007-07-04,2015-01-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",23.68,10.49,5.73,38.85,46.77,5.84,1.36,-74.16,9.93,3.57,4.31,5.01,2.99,10110.52,355.0,290.63,174.18,19.31,39.92,59.77,8.22,62.53,60.86,62.59,1654.7,0.84,1.25,1.99,3.7,8.21,7.39,49.39,98.68,44.47,0.01,0.22,1.03,2.41,1.45,2.38,24505.42,13.41,45.53,113.33,17.69,47.13,52.87,20.19,,12,2007,2011,4
62,(주)디지텍시스템스,91690,2012-12-01,2007-07-04,2015-01-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2007,2012,5
63,(주)디지텍시스템스,91690,2013-12-01,2007-07-04,2015-01-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2007,2013,6
