회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]유동비율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결)
에버테크노(주),70480,12-Dec,2007-05-22,2014-07-17,4,-53.13,0.0,-25.46,-45.22,0.73,1.8,31.25,58.39,0.59,1.73
에버테크노(주),70480,13-Dec,2007-05-22,2014-07-17,4,-35.55,0.0,-69.45,-200.5,-23.26,-42.56,1.29,33.15,0.57,2.82
에스앤씨엔진그룹리미티드,900080,11-Dec,2009-12-04,2021-06-14,4,27.3,39.59,20.22,19.23,24.89,98.33,93.47,631.39,0.82,0.95
에스앤씨엔진그룹리미티드,900080,12-Dec,2009-12-04,2021-06-14,4,-2.8,-11.61,18.39,14.28,22.19,75.31,86.96,778.16,0.7,0.78
에스앤씨엔진그룹리미티드,900080,13-Dec,2009-12-04,2021-06-14,4,0.41,-27.7,13.24,9.3,18.31,72.95,85.96,407.34,0.61,0.7
에스앤씨엔진그룹리미티드,900080,14-Dec,2009-12-04,2021-06-14,4,-12.1,-43.34,8.54,4.78,13.71,58.97,91.73,621.11,0.5,0.56
에스앤씨엔진그룹리미티드,900080,15-Dec,2009-12-04,2021-06-14,4,12.97,97.7,14.94,8.42,15.24,65.71,89.76,559.34,0.51,0.56
에스앤씨엔진그룹리미티드,900080,16-Dec,2009-12-04,2021-06-14,4,-15.07,-5.23,16.67,7.24,13.9,51.37,95.3,1284.27,0.4,0.43
에스앤씨엔진그룹리미티드,900080,17-Dec,2009-12-04,2021-06-14,4,-6.18,-28.44,12.71,4.96,12.75,32.4,97.27,1903.6,0.38,0.39
에스앤씨엔진그룹리미티드,900080,18-Dec,2009-12-04,2021-06-14,4,-19.13,-12.97,13.68,4.13,11.56,33.46,94.68,1369.7,0.29,0.3
에스앤씨엔진그룹리미티드,900080,19-Dec,2009-12-04,2021-06-14,4,-15.38,-68.28,5.13,1.26,8.83,19.08,96.41,1659.54,0.24,0.25
에스에스씨피(주),71660,11-Dec,2005-10-18,2012-09-29,4,-9.44,0.0,9.57,7.19,2.39,11.91,39.06,130.49,0.28,0.69
에스엠로보틱스(주),252940,14-Dec,2016-09-30,2018-04-25,4,,,,,,,,,,
에스엠로보틱스(주),252940,15-Dec,2016-09-30,2018-04-25,4,,,,,,,,,,
에스엠로보틱스(주),252940,16-Dec,2016-09-30,2018-04-25,4,,,,,,,,,,
에스엠로보틱스(주),252940,17-Dec,2016-09-30,2018-04-25,4,,,,,,,,,,
에스지에이시스템즈(주),232290,15-Dec,2016-03-30,2017-12-22,4,,,,,,,,,,
에스지에이시스템즈(주),232290,16-Dec,2016-03-30,2017-12-22,4,,,,,,,,,,
에스지에이클라우드서비스(주),224880,16-Dec,2017-05-23,2021-05-06,4,,,,,,,,,,
에스지에이클라우드서비스(주),224880,17-Dec,2017-05-23,2021-05-06,4,,,,,,,,,,
에스지에이클라우드서비스(주),224880,18-Dec,2017-05-23,2021-05-06,4,,,,,,,,,,
에스지에이클라우드서비스(주),224880,19-Dec,2017-05-23,2021-05-06,4,,,,,,,,,,
에스지에이클라우드서비스(주),224880,20-Dec,2017-05-23,2021-05-06,4,,,,,,,,,,
에스케이 머티리얼즈(주),36490,11-Dec,1999-12-14,2021-12-27,4,25.96,11.25,22.16,22.15,29.35,35.17,53.21,61.37,0.52,1.0
에스케이 머티리얼즈(주),36490,12-Dec,1999-12-14,2021-12-27,4,-14.21,-55.76,11.42,8.65,20.49,25.93,50.1,94.29,0.39,0.76
에스케이 머티리얼즈(주),36490,13-Dec,1999-12-14,2021-12-27,4,-24.88,-98.79,0.18,0.11,14.29,17.96,53.04,140.22,0.3,0.58
에스케이 머티리얼즈(주),36490,14-Dec,1999-12-14,2021-12-27,4,10.79,3765.15,6.42,4.25,16.41,21.94,54.75,112.47,0.36,0.66
에스케이 머티리얼즈(주),36490,15-Dec,1999-12-14,2021-12-27,4,59.68,386.25,19.57,18.92,27.33,40.19,56.58,113.81,0.54,0.97
에스케이 머티리얼즈(주),36490,16-Dec,1999-12-14,2021-12-27,4,36.51,64.26,23.94,27.24,28.79,42.33,48.4,76.63,0.59,1.13
에스케이 머티리얼즈(주),36490,17-Dec,1999-12-14,2021-12-27,4,11.02,-6.2,20.31,25.25,26.2,45.03,36.51,59.95,0.51,1.21
에스케이 머티리얼즈(주),36490,18-Dec,1999-12-14,2021-12-27,4,34.15,10.57,17.96,29.57,26.59,35.89,28.84,52.61,0.55,1.69
에스케이 머티리얼즈(주),36490,19-Dec,1999-12-14,2021-12-27,4,12.36,13.74,18.56,30.22,27.3,39.41,32.2,45.88,0.51,1.67
에스케이 머티리얼즈(주),36490,20-Dec,1999-12-14,2021-12-27,4,23.67,1.06,15.92,28.5,23.91,35.95,24.76,43.21,0.52,1.86
에스케이브로드밴드(주),33630,11-Dec,1998-11-12,2015-07-01,4,8.1,0.0,-0.62,-1.28,1.88,3.09,32.19,54.92,0.69,2.08
에스케이브로드밴드(주),33630,12-Dec,1998-11-12,2015-07-01,4,8.57,0.0,0.9,2.04,2.59,3.92,36.07,75.5,0.77,2.26
에스케이브로드밴드(주),33630,13-Dec,1998-11-12,2015-07-01,4,,,,,,,,,,
에스케이브로드밴드(주),33630,14-Dec,1998-11-12,2015-07-01,4,,,,,,,,,,
에스케이씨솔믹스(주),57500,11-Dec,2001-12-26,2020-12-23,4,0.0,0.0,-6.64,-6.89,8.92,14.82,31.09,54.19,0.32,1.03
에스케이씨솔믹스(주),57500,12-Dec,2001-12-26,2020-12-23,4,0.0,0.0,-35.99,-50.94,4.96,7.82,23.63,47.82,0.33,1.41
에스케이씨솔믹스(주),57500,13-Dec,2001-12-26,2020-12-23,4,4.65,0.0,-28.62,-45.19,7.27,11.31,22.86,70.68,0.36,1.57
에스케이씨솔믹스(주),57500,14-Dec,2001-12-26,2020-12-23,4,2.45,0.0,-10.95,-20.69,13.93,21.81,19.87,62.77,0.4,1.89
에스케이씨솔믹스(주),57500,15-Dec,2001-12-26,2020-12-23,4,-2.69,0.0,-36.66,-109.89,3.44,5.59,9.47,51.01,0.46,3.0
에스케이씨솔믹스(주),57500,16-Dec,2001-12-26,2020-12-23,4,-15.74,0.0,-37.7,-135.55,28.0,46.57,21.21,87.61,0.52,3.6
에스케이씨솔믹스(주),57500,17-Dec,2001-12-26,2020-12-23,4,40.45,0.0,29.71,75.54,32.16,61.81,42.64,90.33,0.82,2.54
에스케이씨솔믹스(주),57500,18-Dec,2001-12-26,2020-12-23,4,5.71,-37.77,17.49,29.38,29.57,53.11,46.91,95.72,0.76,1.68
에스케이씨솔믹스(주),57500,19-Dec,2001-12-26,2020-12-23,4,-1.02,-98.38,0.29,0.42,22.42,45.62,41.66,205.98,0.64,1.45
에스케이커뮤니케이션즈(주),66270,11-Dec,2003-11-07,2017-02-27,4,7.53,-60.95,1.63,1.85,1.42,8.03,73.38,197.01,0.82,1.14
에스케이커뮤니케이션즈(주),66270,12-Dec,2003-11-07,2017-02-27,4,,,,,,,,,,
에스케이커뮤니케이션즈(주),66270,13-Dec,2003-11-07,2017-02-27,4,,,,,,,,,,
에스케이커뮤니케이션즈(주),66270,14-Dec,2003-11-07,2017-02-27,4,,,,,,,,,,
에스케이커뮤니케이션즈(주),66270,15-Dec,2003-11-07,2017-02-27,4,,,,,,,,,,
에이스하이텍(주),71930,11-Dec,2004-01-16,2015-07-10,4,80.65,0.0,-132.31,-91.03,-63.29,-101.78,57.69,60.26,0.44,0.69
에이스하이텍(주),71930,12-Dec,2004-01-16,2015-07-10,4,32.15,0.0,5.7,6.96,16.9,34.46,59.63,102.07,0.72,1.22
에이스하이텍(주),71930,13-Dec,2004-01-16,2015-07-10,4,,,,,,,,,,
에이스하이텍(주),71930,14-Dec,2004-01-16,2015-07-10,4,0.0,0.0,-221.1,-92.22,-53.11,-255.52,71.07,65.99,0.3,0.42
에이아이비트(주),39230,11-Dec,2000-06-22,2021-10-06,4,,,,,,,,,,
에이아이비트(주),39230,12-Dec,2000-06-22,2021-10-06,4,0.0,0.0,-30.53,-47.74,-3.42,-6.31,40.58,39.35,0.63,1.56
에이아이비트(주),39230,13-Dec,2000-06-22,2021-10-06,4,-11.21,0.0,0.55,0.76,14.04,27.38,38.97,45.4,0.55,1.38
에이아이비트(주),39230,14-Dec,2000-06-22,2021-10-06,4,46.27,90.17,0.71,1.42,14.64,30.75,37.02,54.13,0.76,1.99
에이아이비트(주),39230,15-Dec,2000-06-22,2021-10-06,4,-5.47,0.0,-0.24,-1.27,12.82,29.19,34.69,60.7,0.66,1.85
에이아이비트(주),39230,16-Dec,2000-06-22,2021-10-06,4,-47.18,0.0,-66.93,-87.44,-54.69,-2844.46,37.02,161.56,0.49,1.38
에이아이비트(주),39230,17-Dec,2000-06-22,2021-10-06,4,52.75,0.0,-9.9,-33.45,5.65,371.18,32.64,134.85,1.17,3.38
에이아이비트(주),39230,18-Dec,2000-06-22,2021-10-06,4,-29.9,0.0,-24.64,-40.21,4.67,420.93,38.41,137.54,0.59,1.64
에이아이비트(주),39230,19-Dec,2000-06-22,2021-10-06,4,-0.97,0.0,-29.9,-28.25,-2.67,-298.4,74.15,299.46,0.52,0.95
에이아이비트(주),39230,20-Dec,2000-06-22,2021-10-06,4,-21.9,0.0,-26.9,-16.41,1.66,185.41,77.87,301.18,0.46,0.61
엠에프엠코리아(주),251960,11-Dec,2016-09-08,2020-12-30,4,,,,,,,,,,
엠에프엠코리아(주),251960,12-Dec,2016-09-08,2020-12-30,4,,,,,,,,,,
엠에프엠코리아(주),251960,13-Dec,2016-09-08,2020-12-30,4,,,,,,,,,,
엠에프엠코리아(주),251960,14-Dec,2016-09-08,2020-12-30,4,,,,,,,,,,
엠에프엠코리아(주),251960,15-Dec,2016-09-08,2020-12-30,4,,,,,,,,,,
엠에프엠코리아(주),251960,16-Dec,2016-09-08,2020-12-30,4,,,,,,,,,,
엠에프엠코리아(주),251960,17-Dec,2016-09-08,2020-12-30,4,,,,,,,,,,
엠에프엠코리아(주),251960,18-Dec,2016-09-08,2020-12-30,4,,,,,,,,,,
엠에프엠코리아(주),251960,19-Dec,2016-09-08,2020-12-30,4,0.0,0.0,0.82,5.16,31.93,3757.08,29.49,137.24,1.86,6.29
엠텍비젼(주),74000,11-Dec,2004-01-06,2014-03-27,4,-58.62,0.0,-176.13,-174.82,-4.46,-96.0,14.14,43.9,0.21,0.99
엠텍비젼(주),74000,12-Dec,2004-01-06,2014-03-27,4,-38.43,0.0,-80.92,-116.59,4.25,72.08,5.11,16.05,0.15,1.47
엠텍비젼(주),74000,13-Dec,2004-01-06,2014-03-27,4,-34.44,0.0,-30.16,-74.69,7.7,129.25,2.95,7.59,0.11,2.64
완리인터내셔널홀딩스,900180,11-Dec,2011-06-13,2018-05-23,4,,,,,,,,,,
완리인터내셔널홀딩스,900180,12-Dec,2011-06-13,2018-05-23,4,0.0,0.0,12.07,13.19,14.14,28.29,69.97,125.54,0.76,1.09
완리인터내셔널홀딩스,900180,13-Dec,2011-06-13,2018-05-23,4,4.83,5.75,12.18,12.98,11.76,20.96,63.36,102.57,0.71,1.07
완리인터내셔널홀딩스,900180,14-Dec,2011-06-13,2018-05-23,4,6.7,35.59,15.48,15.04,13.51,23.66,64.93,136.06,0.62,0.97
완리인터내셔널홀딩스,900180,15-Dec,2011-06-13,2018-05-23,4,13.46,-3.4,13.18,12.38,11.5,21.59,62.34,185.86,0.6,0.94
완리인터내셔널홀딩스,900180,16-Dec,2011-06-13,2018-05-23,4,-18.74,-38.2,10.02,6.73,7.91,15.74,70.67,209.85,0.45,0.67
완리인터내셔널홀딩스,900180,17-Dec,2011-06-13,2018-05-23,4,-21.26,-13.72,10.98,5.67,5.35,10.93,68.49,169.32,0.36,0.52
우경(주),25920,11-Dec,1995-08-07,2013-07-10,4,-16.11,0.0,-15.84,-49.7,3.28,10.29,19.28,88.66,0.79,3.14
우경(주),25920,12-Dec,1995-08-07,2013-07-10,4,37.88,0.0,-10.01,-54.5,4.33,13.86,13.14,86.25,0.88,5.44
우양에이치씨(주),101970,11-Dec,2012-07-26,2015-03-17,4,,,,,,,,,,
우양에이치씨(주),101970,12-Dec,2012-07-26,2015-03-17,4,,,,,,,,,,
우양에이치씨(주),101970,13-Dec,2012-07-26,2015-03-17,4,,,,,,,,,,
울트라건설(주),4320,11-Dec,1991-12-06,2015-04-13,4,-26.7,0.0,-10.14,-63.53,-1.3,-39.2,8.93,105.44,0.78,6.1
울트라건설(주),4320,12-Dec,1991-12-06,2015-04-13,4,-12.96,0.0,0.98,6.79,10.65,300.05,11.92,94.99,0.72,7.02
울트라건설(주),4320,13-Dec,1991-12-06,2015-04-13,4,45.7,53.85,0.89,9.29,14.53,325.63,17.13,71.42,1.3,9.16
울트라건설(주),4320,14-Dec,1991-12-06,2015-04-13,4,-62.51,0.0,-63.17,0.0,-37.61,-447.5,0.0,38.94,0.72,0.0
웨이포트유한공사,900130,11-Dec,2010-07-23,2017-07-25,4,0.97,-99.42,0.03,0.08,2.12,9.7,33.35,113.94,0.96,2.61
웨이포트유한공사,900130,12-Dec,2010-07-23,2017-07-25,4,6.86,0.0,-5.33,-16.04,-5.5,-30.28,25.43,100.16,0.88,3.01
웨이포트유한공사,900130,13-Dec,2010-07-23,2017-07-25,4,12.65,0.0,-6.52,-28.07,-2.02,-15.47,14.96,87.31,0.84,4.3
웨이포트유한공사,900130,14-Dec,2010-07-23,2017-07-25,4,10.78,0.0,-5.96,-38.85,9.08,56.82,9.08,83.63,0.77,6.52
웨이포트유한공사,900130,15-Dec,2010-07-23,2017-07-25,4,22.17,0.0,-2.2,-23.97,11.86,62.26,6.7,71.95,0.86,10.92
웨이포트유한공사,900130,16-Dec,2010-07-23,2017-07-25,4,-12.3,0.0,-0.97,-11.29,12.71,58.83,6.18,67.88,0.75,11.6
이디디컴퍼니(주),52650,11-Dec,2001-12-18,2013-04-12,4,159.44,0.0,10.63,4.04,3.79,115.14,86.29,668.59,0.34,0.38
이디디컴퍼니(주),52650,12-Dec,2001-12-18,2013-04-12,4,-48.82,0.0,-501.41,-183.0,-291.53,-363.65,15.07,16.91,0.26,0.36
이에스산업(주),241510,14-Dec,2016-04-26,2021-01-26,4,,,,,,,,,,
이에스산업(주),241510,15-Dec,2016-04-26,2021-01-26,4,,,,,,,,,,
이에스산업(주),241510,16-Dec,2016-04-26,2021-01-26,4,,,,,,,,,,
이에스산업(주),241510,17-Dec,2016-04-26,2021-01-26,4,,,,,,,,,,
이에스산업(주),241510,18-Dec,2016-04-26,2021-01-26,4,,,,,,,,,,
이에스산업(주),241510,19-Dec,2016-04-26,2021-01-26,4,,,,,,,,,,
이엘케이(주),94190,11-Dec,2007-10-29,2020-05-22,4,-1.09,-39.82,4.74,12.09,21.18,61.1,37.07,139.71,0.93,2.55
이엘케이(주),94190,12-Dec,2007-10-29,2020-05-22,4,-22.11,0.0,-4.02,-7.78,12.05,30.87,29.61,95.52,0.64,1.94
이엘케이(주),94190,13-Dec,2007-10-29,2020-05-22,4,56.52,0.0,-14.38,-44.15,2.36,5.54,29.23,78.03,0.9,3.07
이엘케이(주),94190,14-Dec,2007-10-29,2020-05-22,4,20.08,0.0,0.44,1.54,21.42,46.44,35.9,80.31,1.13,3.47
이엘케이(주),94190,15-Dec,2007-10-29,2020-05-22,4,-35.79,0.0,-15.68,-39.6,9.05,17.06,30.96,77.26,0.85,2.53
이엘케이(주),94190,16-Dec,2007-10-29,2020-05-22,4,-21.33,0.0,-41.09,-162.73,-6.02,-13.55,9.21,63.08,0.84,3.96
이엘케이(주),94190,17-Dec,2007-10-29,2020-05-22,4,43.79,0.0,-3.02,-26.82,31.06,72.3,24.67,76.86,1.46,8.88
이엘케이(주),94190,18-Dec,2007-10-29,2020-05-22,4,-21.89,0.0,-15.54,-106.14,12.56,31.55,14.89,66.53,1.36,6.71
이엘케이(주),94190,19-Dec,2007-10-29,2020-05-22,4,-74.49,0.0,-129.16,0.0,-85.98,-160.3,-89.01,21.93,0.55,0.0
잘만테크(주),90120,11-Dec,2007-05-22,2015-05-13,4,0.0,0.0,-10.77,-20.69,3.55,18.0,39.78,187.19,0.79,1.99
잘만테크(주),90120,12-Dec,2007-05-22,2015-05-13,4,0.0,0.0,0.57,1.49,7.11,33.8,33.77,149.66,0.9,2.67
잘만테크(주),90120,13-Dec,2007-05-22,2015-05-13,4,23.51,-18.74,0.37,1.12,8.21,74.19,34.27,128.88,1.04,3.05
잘만테크(주),90120,14-Dec,2007-05-22,2015-05-13,4,-58.6,0.0,-62.75,-137.09,-30.39,-60.99,4.58,51.34,0.52,2.18
제이앤유글로벌,86200,11-Dec,2006-06-07,2016-05-09,4,13.49,9.5,7.5,13.35,25.19,100.7,77.78,345.63,1.38,1.78
제이앤유글로벌,86200,12-Dec,2006-06-07,2016-05-09,4,-20.39,-78.07,2.07,2.8,22.51,91.28,83.98,510.8,1.09,1.35
제이앤유글로벌,86200,13-Dec,2006-06-07,2016-05-09,4,-32.12,0.0,-15.18,-14.81,7.91,38.69,63.44,516.6,0.72,0.99
제이앤유글로벌,86200,14-Dec,2006-06-07,2016-05-09,4,-27.35,0.0,-30.69,-26.16,4.48,18.4,59.75,169.95,0.53,0.87
제이앤유글로벌,86200,15-Dec,2006-06-07,2016-05-09,4,-12.68,0.0,-40.47,-38.75,2.13,10.53,44.45,181.29,0.48,0.92
줌인터넷(주),229480,15-Dec,2016-06-10,2019-06-10,4,,,,,,,,,,
줌인터넷(주),229480,16-Dec,2016-06-10,2019-06-10,4,,,,,,,,,,
줌인터넷(주),229480,17-Dec,2016-06-10,2019-06-10,4,,,,,,,,,,
줌인터넷(주),229480,18-Dec,2016-06-10,2019-06-10,4,,,,,,,,,,
차이나그레이트스타인터내셔널리미티드,900040,11-Dec,2009-05-29,2020-05-22,4,16.77,17.76,11.19,24.25,25.42,165.75,70.66,276.58,1.51,2.17
차이나그레이트스타인터내셔널리미티드,900040,12-Dec,2009-05-29,2020-05-22,4,18.15,10.59,10.48,22.04,24.68,211.77,70.56,291.07,1.49,2.1
차이나그레이트스타인터내셔널리미티드,900040,13-Dec,2009-05-29,2020-05-22,4,11.96,18.34,11.07,21.71,23.11,258.83,75.39,360.58,1.43,1.96
차이나그레이트스타인터내셔널리미티드,900040,14-Dec,2009-05-29,2020-05-22,4,6.69,-66.5,3.48,6.27,11.07,174.08,63.37,321.46,1.24,1.8
차이나그레이트스타인터내셔널리미티드,900040,15-Dec,2009-05-29,2020-05-22,4,5.46,266.81,12.1,18.65,19.47,372.75,78.26,428.57,1.1,1.54
차이나그레이트스타인터내셔널리미티드,900040,16-Dec,2009-05-29,2020-05-22,4,-6.59,-26.64,9.5,11.4,15.43,361.9,81.22,502.02,0.96,1.2
차이나그레이트스타인터내셔널리미티드,900040,17-Dec,2009-05-29,2020-05-22,4,-11.93,-129.53,-3.18,-3.39,-0.21,-5.11,85.69,634.71,0.89,1.07
차이나그레이트스타인터내셔널리미티드,900040,18-Dec,2009-05-29,2020-05-22,4,-10.85,0.0,6.97,6.73,12.86,368.59,89.16,861.95,0.84,0.96
차이나하오란리사이클링유한공사,900090,11-Dec,2010-02-05,2019-01-02,4,43.02,-11.55,4.78,19.43,16.36,82.25,62.88,197.44,2.44,3.67
차이나하오란리사이클링유한공사,900090,12-Dec,2010-02-05,2019-01-02,4,-10.61,-19.47,5.0,13.41,11.84,76.07,58.09,166.09,1.7,2.82
차이나하오란리사이클링유한공사,900090,13-Dec,2010-02-05,2019-01-02,4,-24.23,-38.45,4.15,7.64,7.54,23.06,54.35,146.57,1.1,1.96
차이나하오란리사이클링유한공사,900090,14-Dec,2010-02-05,2019-01-02,4,3.74,20.73,4.85,8.03,7.4,28.31,52.55,146.35,0.94,1.76
차이나하오란리사이클링유한공사,900090,15-Dec,2010-02-05,2019-01-02,4,17.0,13.69,4.74,7.92,8.53,30.53,61.8,210.72,1.02,1.78
차이나하오란리사이클링유한공사,900090,16-Dec,2010-02-05,2019-01-02,4,1.16,21.22,5.73,8.89,9.13,37.24,63.55,189.47,1.04,1.66
차이나하오란리사이클링유한공사,900090,17-Dec,2010-02-05,2019-01-02,4,-4.88,-562.02,-27.57,-48.77,-39.33,-114.84,65.24,192.46,1.22,1.9
케이맥(주),43290,11-Dec,2011-10-25,2021-07-20,4,38.29,6.91,17.48,20.43,29.4,164.72,70.78,328.57,0.77,1.17
케이맥(주),43290,12-Dec,2011-10-25,2021-07-20,4,-43.5,0.0,-12.96,-6.85,15.1,53.01,59.41,144.95,0.35,0.53
케이맥(주),43290,13-Dec,2011-10-25,2021-07-20,4,113.54,0.0,9.34,11.17,27.7,87.13,55.19,128.65,0.68,1.19
케이맥(주),43290,14-Dec,2011-10-25,2021-07-20,4,-38.97,0.0,-16.83,-12.51,14.39,40.82,51.65,110.0,0.4,0.74
케이맥(주),43290,15-Dec,2011-10-25,2021-07-20,4,60.76,0.0,6.13,7.55,23.83,79.4,50.31,96.66,0.63,1.23
케이맥(주),43290,16-Dec,2011-10-25,2021-07-20,4,103.29,259.95,10.86,20.37,26.09,124.4,55.16,209.42,1.0,1.88
케이맥(주),43290,17-Dec,2011-10-25,2021-07-20,4,0.47,-173.59,-7.96,-12.94,13.71,84.61,66.33,477.61,0.97,1.63
케이맥(주),43290,18-Dec,2011-10-25,2021-07-20,4,18.77,0.0,7.33,14.37,28.87,205.09,65.18,290.88,1.29,1.96
케이맥(주),43290,19-Dec,2011-10-25,2021-07-20,4,-41.04,-241.57,-17.61,-21.99,5.4,39.73,50.99,193.67,0.73,1.25
케이맥(주),43290,20-Dec,2011-10-25,2021-07-20,4,24.03,0.0,-24.32,-52.01,-3.46,-20.85,41.91,130.13,1.0,2.14
태산엘시디(주),36210,11-Dec,1999-11-16,2014-04-11,4,-37.28,0.0,-2.64,-40.05,6.98,26.3,12.17,125.79,2.2,13.38
태산엘시디(주),36210,12-Dec,1999-11-16,2014-04-11,4,-48.51,0.0,-5.59,-93.29,8.0,28.97,12.63,82.05,1.33,10.77
태산엘시디(주),36210,13-Dec,1999-11-16,2014-04-11,4,-98.9,0.0,-1241.82,0.0,-18.94,-168.76,0.0,74.09,0.03,0.0
패션플랫폼(주),256090,13-Dec,2016-12-20,2018-02-13,4,,,,,,,,,,
패션플랫폼(주),256090,14-Dec,2016-12-20,2018-02-13,4,,,,,,,,,,
패션플랫폼(주),256090,15-Dec,2016-12-20,2018-02-13,4,,,,,,,,,,
패션플랫폼(주),256090,16-Dec,2016-12-20,2018-02-13,4,,,,,,,,,,
피아이첨단소재(주),178920,11-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
피아이첨단소재(주),178920,12-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
피아이첨단소재(주),178920,13-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
피아이첨단소재(주),178920,14-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
피아이첨단소재(주),178920,15-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
피아이첨단소재(주),178920,16-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
피아이첨단소재(주),178920,17-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
피아이첨단소재(주),178920,18-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
피아이첨단소재(주),178920,19-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
피아이첨단소재(주),178920,20-Dec,2014-12-08,2021-08-09,4,,,,,,,,,,
한솔신텍(주),99660,11-Dec,2009-04-30,2018-07-09,4,58.48,0.0,0.44,2.86,22.65,50.04,17.29,59.43,1.07,5.58
한솔신텍(주),99660,12-Dec,2009-04-30,2018-07-09,4,-26.79,1251.07,9.22,32.42,24.16,63.6,21.31,120.68,0.67,3.44
한솔신텍(주),99660,13-Dec,2009-04-30,2018-07-09,4,89.92,0.0,-6.41,-32.49,6.04,18.16,21.26,104.39,1.09,5.1
한솔신텍(주),99660,14-Dec,2009-04-30,2018-07-09,4,-43.12,0.0,-26.72,-86.51,-9.65,-23.09,17.59,48.8,0.64,3.24
한솔신텍(주),99660,15-Dec,2009-04-30,2018-07-09,4,2.8,0.0,0.7,1.96,13.08,41.79,27.97,113.48,0.66,2.8
한솔신텍(주),99660,16-Dec,2009-04-30,2018-07-09,4,22.98,123.58,1.22,2.8,14.3,49.84,35.8,110.8,0.7,2.2
한솔신텍(주),99660,17-Dec,2009-04-30,2018-07-09,4,-20.6,-2343.93,-35.92,-72.17,-3.9,-12.44,21.32,81.03,0.58,2.01
현대정보기술(주),26180,11-Dec,2000-08-08,2019-07-17,4,0.0,0.0,0.0,0.01,28.18,44.04,34.59,97.08,1.1,3.19
현대정보기술(주),26180,12-Dec,2000-08-08,2019-07-17,4,0.0,0.0,-3.37,-12.54,28.46,58.52,32.66,46.28,1.21,3.72
현대정보기술(주),26180,13-Dec,2000-08-08,2019-07-17,4,-19.97,0.0,-12.12,-43.16,17.93,39.17,22.71,44.56,0.99,3.56
현대정보기술(주),26180,14-Dec,2000-08-08,2019-07-17,4,-6.07,0.0,-6.39,-29.2,26.98,62.26,19.0,53.2,0.95,4.57
현대정보기술(주),26180,15-Dec,2000-08-08,2019-07-17,4,4.21,0.0,-1.25,-4.84,28.32,73.82,29.39,64.86,0.95,3.86
현대정보기술(주),26180,16-Dec,2000-08-08,2019-07-17,4,13.05,0.0,0.4,1.35,27.94,74.16,29.06,65.87,0.99,3.39
현대정보기술(주),26180,17-Dec,2000-08-08,2019-07-17,4,-6.17,48.66,0.63,1.98,28.07,68.27,28.13,62.48,0.89,3.13
현대정보기술(주),26180,18-Dec,2000-08-08,2019-07-17,4,-4.92,-721.97,-4.13,-13.21,26.37,53.16,24.56,52.4,0.84,3.19
