,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]매출액증가율(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]유동비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]순이익증가율(IFRS연결),상장폐지사유,회계월,상장년도,회계년,연차
517,(주)케이엔씨글로벌,68150,2013-12-01,2003-07-21,2017-03-07,4,  전문직별 공사업,102.41,-24.18,-14.82,198.39,54.7,0.9,1.63,8.07,34.49,0.0,,12,2003,2013,10
518,(주)케이엔씨글로벌,68150,2014-12-01,2003-07-21,2017-03-07,4,  전문직별 공사업,-40.01,-107.71,-98.32,54.07,36.09,0.49,1.1,-7.86,-43.15,0.0,,12,2003,2014,11
519,(주)케이엔씨글로벌,68150,2015-12-01,2003-07-21,2017-03-07,4,  전문직별 공사업,-17.79,-58.68,-71.11,100.08,52.29,0.37,0.83,0.15,1.34,0.0,,12,2003,2015,12
520,(주)켐온,217600,2016-12-01,2015-06-26,2022-12-16,4,  연구개발업,,,,,,,,,,,,12,2015,2016,1
521,(주)켐온,217600,2017-12-01,2015-06-26,2022-12-16,4,  연구개발업,,,,,,,,,,,,12,2015,2017,2
522,(주)켐온,217600,2018-12-01,2015-06-26,2022-12-16,4,  연구개발업,,,,,,,,,,,,12,2015,2018,3
523,(주)켐온,217600,2019-12-01,2015-06-26,2022-12-16,4,  연구개발업,,,,,,,,,,,,12,2015,2019,4
524,(주)켐온,217600,2020-12-01,2015-06-26,2022-12-16,4,  연구개발업,,,,,,,,,,,,12,2015,2020,5
525,(주)코너스톤네트웍스,33110,2011-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,-32.51,-31.51,-43.29,179.47,52.95,0.42,0.74,-9.28,-29.86,0.0,,12,1997,2011,14
526,(주)코너스톤네트웍스,33110,2012-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,-16.28,-4.19,-7.17,323.13,65.82,0.38,0.64,6.89,21.53,0.0,,12,1997,2012,15
527,(주)코너스톤네트웍스,33110,2013-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,38.88,1.45,1.37,254.71,71.91,0.5,0.72,7.04,36.67,0.0,,12,1997,2013,16
528,(주)코너스톤네트웍스,33110,2014-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,-49.55,-29.47,-82.01,380.91,63.86,0.25,0.36,-12.89,-62.44,0.0,,12,1997,2014,17
529,(주)코너스톤네트웍스,33110,2015-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,-7.24,-44.82,-101.23,171.25,47.85,0.26,0.46,-19.19,-83.55,0.0,,12,1997,2015,18
530,(주)코너스톤네트웍스,33110,2016-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,288.37,-30.25,-30.55,85.01,36.31,0.5,1.29,0.2,6.12,0.0,,12,1997,2016,19
531,(주)코너스톤네트웍스,33110,2017-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,-88.67,-266.81,-1354.12,167.69,49.21,0.05,0.13,-104.51,-6834.54,0.0,,12,1997,2017,20
532,(주)코너스톤네트웍스,33110,2018-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,124.82,-26.38,-77.64,179.26,51.13,0.19,0.37,3.0,78.59,0.0,,12,1997,2018,21
533,(주)코너스톤네트웍스,33110,2019-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,52.83,-162.33,-383.08,95.58,45.91,0.2,0.42,-48.48,-565.07,0.0,,12,1997,2019,22
534,(주)코너스톤네트웍스,33110,2020-12-01,1997-08-18,2021-10-08,4,  소매업; 자동차 제외,-61.32,-199.01,-712.56,94.62,3.0,0.09,0.28,-67.17,-7127.96,0.0,,12,1997,2020,23
535,(주)코리아센터,290510,2020-12-01,2019-11-29,2022-12-16,4,  출판업,20.48,7.17,5.33,98.83,57.71,0.81,1.4,26.98,176.24,148.65,,12,2019,2020,1
536,(주)코아에스앤아이,52350,2011-12-01,2001-07-20,2012-04-17,4,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,,,,,,,,,,12,2001,2011,10
537,(주)쿠첸,225650,2016-12-01,2015-09-04,2019-09-16,4,  전기장비 제조업,,,,,,,,,,,,12,2015,2016,1
538,(주)쿠첸,225650,2017-12-01,2015-09-04,2019-09-16,4,  전기장비 제조업,,,,,,,,,,,,12,2015,2017,2
539,(주)쿠첸,225650,2018-12-01,2015-09-04,2019-09-16,4,  전기장비 제조업,,,,,,,,,,,,12,2015,2018,3
540,(주)큐리어스,45050,2011-12-01,2001-08-02,2012-11-27,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2001,2011,10
541,(주)클루넷,67130,2011-12-01,2002-06-17,2012-06-08,4,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,-263.65,-72.35,101.06,35.82,1.31,3.64,-33.69,-342.22,0.0,,12,2002,2011,9
542,(주)태창파로스,39850,2011-12-01,2000-07-11,2015-05-19,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2000,2011,11
543,(주)태창파로스,39850,2012-12-01,2000-07-11,2015-05-19,4,  도매 및 상품 중개업,0.0,-47.82,-44.45,111.33,39.64,0.6,1.52,-6.37,-450.31,0.0,,12,2000,2012,12
544,(주)태창파로스,39850,2013-12-01,2000-07-11,2015-05-19,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2000,2013,13
545,(주)태창파로스,39850,2014-12-01,2000-07-11,2015-05-19,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2000,2014,14
546,(주)터보테크,32420,2011-12-01,1997-04-22,2015-01-27,4,  소매업; 자동차 제외,-14.85,-23.27,-34.77,39.89,34.4,0.23,0.67,16.03,107.8,0.0,,12,1997,2011,14
547,(주)터보테크,32420,2012-12-01,1997-04-22,2015-01-27,4,  소매업; 자동차 제외,62.22,-50.78,-68.65,41.71,40.46,0.29,0.75,0.33,4.18,0.0,,12,1997,2012,15
548,(주)터보테크,32420,2013-12-01,1997-04-22,2015-01-27,4,  소매업; 자동차 제외,28.12,-109.69,-102.35,65.67,22.64,0.35,1.05,-16.75,-157.72,0.0,,12,1997,2013,16
549,(주)테라리소스,53320,2011-12-01,2002-01-04,2014-02-07,4,  도매 및 상품 중개업,0.0,-7.28,-57.38,86.71,63.46,0.12,0.19,-2.1,-14.57,0.0,,12,2002,2011,9
550,(주)테라리소스,53320,2012-12-01,2002-01-04,2014-02-07,4,  도매 및 상품 중개업,120.11,-23.23,-62.61,42.95,69.41,0.3,0.46,-14.84,-81.13,0.0,,12,2002,2012,10
551,(주)트라이써클,34010,2011-12-01,2000-04-27,2013-02-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-8.4,-64.8,-45.57,39.24,40.65,0.54,1.49,0.17,3.17,0.0,,12,2000,2011,11
552,(주)트레이스,52290,2011-12-01,2001-05-31,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-2.76,-11.77,-11.74,116.53,46.68,0.43,1.0,5.7,23.55,0.0,,12,2001,2011,10
553,(주)트레이스,52290,2012-12-01,2001-05-31,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",44.26,-18.3,-18.11,88.46,41.99,0.45,1.01,4.34,17.07,0.0,,12,2001,2012,11
554,(주)트레이스,52290,2013-12-01,2001-05-31,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.86,-43.35,-23.02,89.54,34.26,0.72,1.88,-1.2,-4.7,0.0,,12,2001,2013,12
555,(주)트레이스,52290,2014-12-01,2001-05-31,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-42.51,-74.35,-60.83,79.67,33.58,0.41,1.22,-7.24,-28.48,0.0,,12,2001,2014,13
556,(주)트레이스,52290,2015-12-01,2001-05-31,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.82,-47.83,-38.74,83.08,46.65,0.49,1.23,-5.89,-23.92,0.0,,12,2001,2015,14
557,(주)트레이스,52290,2016-12-01,2001-05-31,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-58.37,-19.0,-44.77,109.38,58.08,0.22,0.42,1.0,5.03,0.0,,12,2001,2016,15
558,(주)트레이스,52290,2017-12-01,2001-05-31,2018-10-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-76.28,-133.08,-1045.59,55.82,46.47,0.07,0.13,-68.47,-316.54,0.0,,12,2001,2017,16
559,(주)티브로드도봉강북방송,35210,2011-12-01,1999-08-27,2012-11-01,4,  방송업,-0.89,23.08,13.37,85.5,54.39,0.87,1.71,16.63,38.86,-1.42,,12,1999,2011,12
560,(주)티브로드한빛방송,43890,2011-12-01,2000-08-10,2012-11-01,4,  방송업,5.98,26.44,19.58,310.94,79.34,1.04,1.33,37.02,109.59,34.84,,12,2000,2011,11
561,(주)티에스엠텍,66350,2011-12-01,2003-01-21,2015-05-20,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,2003,2011,8
562,(주)티에스엠텍,66350,2012-12-01,2003-01-21,2015-05-20,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,2003,2012,9
563,(주)티에스엠텍,66350,2013-12-01,2003-01-21,2015-05-20,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,2003,2013,10
564,(주)티에스엠텍,66350,2014-12-01,2003-01-21,2015-05-20,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,2003,2014,11
565,(주)티티씨디펜스,309900,2020-12-01,2019-06-27,2022-06-16,4,"  기타 전문, 과학 및 기술 서비스업",,,,,,,,,,,,12,2019,2020,1
566,(주)파인넥스,123260,2012-12-01,2011-12-05,2020-04-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-59.18,-21.42,-85.63,138.12,62.55,0.18,0.26,-5.42,-12.74,0.0,,12,2011,2012,1
567,(주)파인넥스,123260,2013-12-01,2011-12-05,2020-04-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",69.96,-23.36,-47.67,116.58,51.72,0.3,0.53,-0.6,-1.37,0.0,,12,2011,2013,2
568,(주)파인넥스,123260,2014-12-01,2011-12-05,2020-04-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-3.6,-32.5,-56.15,62.0,46.8,0.32,0.65,1.0,2.23,0.0,,12,2011,2014,3
569,(주)파인넥스,123260,2015-12-01,2011-12-05,2020-04-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-38.24,-39.79,-95.93,77.89,50.02,0.24,0.5,-0.78,-1.7,0.0,,12,2011,2015,4
570,(주)파인넥스,123260,2016-12-01,2011-12-05,2020-04-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-56.02,-102.1,-346.77,43.06,17.56,0.15,0.4,-40.69,-76.69,0.0,,12,2011,2016,5
571,(주)파인넥스,123260,2017-12-01,2011-12-05,2020-04-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",37.55,-38.44,-73.13,114.6,36.74,0.32,1.17,7.11,17.42,0.0,,12,2011,2017,6
572,(주)파인넥스,123260,2018-12-01,2011-12-05,2020-04-10,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-39.35,-82.45,-246.87,37.84,3.66,0.22,0.98,-9.72,-26.8,0.0,,12,2011,2018,7
573,(주)파티게임즈,194510,2015-12-01,2014-11-21,2020-09-09,4,  출판업,-5.57,-28.4,-61.0,1689.35,81.91,0.36,0.47,-3.41,-383.26,0.0,,12,2014,2015,1
574,(주)파티게임즈,194510,2016-12-01,2014-11-21,2020-09-09,4,  출판업,33.57,-36.09,-69.01,219.08,73.2,0.41,0.53,-14.35,-1472.24,0.0,,12,2014,2016,2
575,(주)파티게임즈,194510,2017-12-01,2014-11-21,2020-09-09,4,  출판업,-2.9,-91.87,-203.08,80.39,37.3,0.21,0.45,-21.72,-20136.21,0.0,,12,2014,2017,3
576,(주)파티게임즈,194510,2018-12-01,2014-11-21,2020-09-09,4,  출판업,38.39,25.38,35.51,78.63,35.43,0.21,0.57,25.68,559.96,0.0,,12,2014,2018,4
577,(주)파티게임즈,194510,2019-12-01,2014-11-21,2020-09-09,4,  출판업,57.74,3.21,-0.29,99.7,33.96,0.41,1.19,18.05,273.66,-91.72,,12,2014,2019,5
578,(주)팍스넷,38160,2017-12-01,2016-08-01,2021-08-23,4,  정보서비스업,,,,,,,,,,,,12,2016,2017,1
579,(주)팍스넷,38160,2018-12-01,2016-08-01,2021-08-23,4,  정보서비스업,0.0,-4.68,-11.02,205.92,67.7,0.28,0.42,6.45,51.37,0.0,,12,2016,2018,2
580,(주)팍스넷,38160,2019-12-01,2016-08-01,2021-08-23,4,  정보서비스업,-40.28,-108.24,-280.63,90.31,16.75,0.15,0.38,-17.83,-209.51,0.0,,12,2016,2019,3
581,(주)팍스넷,38160,2020-12-01,2016-08-01,2021-08-23,4,  정보서비스업,-3.9,0.0,-252.63,38.49,0.0,0.18,0.0,-41.99,-239.45,0.0,,12,2016,2020,4
582,(주)평산,89480,2011-12-01,2006-08-22,2012-04-13,4,  금속가공제품 제조업; 기계 및 가구 제외,-5.73,0.0,-41.64,26.02,0.0,0.54,0.0,-11.83,-17.99,0.0,,12,2006,2011,5
583,(주)포스코케미칼,3670,2011-12-01,2001-11-01,2019-05-29,5,  비금속 광물제품 제조업,57.21,32.21,7.69,264.1,66.79,2.73,4.14,53.78,271.56,60.99,유가증권시장상장,12,2001,2011,10
584,(주)포스코케미칼,3670,2012-12-01,2001-11-01,2019-05-29,5,  비금속 광물제품 제조업,9.01,20.96,5.82,302.72,73.7,2.51,3.56,45.67,250.98,-17.73,유가증권시장상장,12,2001,2012,11
585,(주)포스코케미칼,3670,2013-12-01,2001-11-01,2019-05-29,5,  비금속 광물제품 제조업,2.65,14.03,4.36,257.05,71.76,2.27,3.13,36.52,221.58,-22.25,유가증권시장상장,12,2001,2013,12
586,(주)포스코케미칼,3670,2014-12-01,2001-11-01,2019-05-29,5,  비금속 광물제품 제조업,3.09,15.31,5.35,253.31,71.34,2.03,2.84,35.84,195.29,23.7,유가증권시장상장,12,2001,2014,13
587,(주)포스코케미칼,3670,2015-12-01,2001-11-01,2019-05-29,5,  비금속 광물제품 제조업,-10.93,6.68,2.63,291.51,75.01,1.7,2.32,28.55,145.46,-52.39,유가증권시장상장,12,2001,2015,14
588,(주)포스코케미칼,3670,2016-12-01,2001-11-01,2019-05-29,5,  비금속 광물제품 제조업,-8.48,8.0,3.98,347.93,78.66,1.55,2.02,31.23,166.04,26.36,유가증권시장상장,12,2001,2016,15
589,(주)포스코케미칼,3670,2017-12-01,2001-11-01,2019-05-29,5,  비금속 광물제품 제조업,7.11,17.16,8.68,294.73,78.03,1.54,1.96,33.79,178.54,137.03,유가증권시장상장,12,2001,2017,16
590,(주)포스코케미칼,3670,2018-12-01,2001-11-01,2019-05-29,5,  비금속 광물제품 제조업,15.57,18.96,9.59,288.12,80.0,1.55,1.96,37.38,153.27,27.6,유가증권시장상장,12,2001,2018,17
591,(주)폴리플러스,65610,2011-12-01,2002-12-06,2012-05-01,4,  화학물질 및 화학제품 제조업; 의약품 제외,0.0,-488.36,-167.94,67.85,34.91,1.16,3.33,-160.53,-319.58,0.0,,12,2002,2011,9
592,(주)퓨전,195440,2017-12-01,2016-12-21,2021-06-10,4,  출판업,,,,,,,,,,,,12,2016,2017,1
593,(주)퓨전,195440,2018-12-01,2016-12-21,2021-06-10,4,  출판업,,,,,,,,,,,,12,2016,2018,2
594,(주)퓨전,195440,2019-12-01,2016-12-21,2021-06-10,4,  출판업,0.0,-31.86,-84.3,109.77,55.76,0.29,0.53,-8.91,-194.27,0.0,,12,2016,2019,3
595,(주)퓨전,195440,2020-12-01,2016-12-21,2021-06-10,4,  출판업,-14.55,-141.23,-180.78,63.43,25.6,0.38,0.78,-106.75,-1536.25,0.0,,12,2016,2020,4
596,(주)프리젠,60910,2011-12-01,2002-12-13,2017-02-24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2002,2011,9
597,(주)프리젠,60910,2012-12-01,2002-12-13,2017-02-24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2002,2012,10
598,(주)프리젠,60910,2013-12-01,2002-12-13,2017-02-24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2002,2013,11
599,(주)프리젠,60910,2014-12-01,2002-12-13,2017-02-24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2002,2014,12
600,(주)프리젠,60910,2015-12-01,2002-12-13,2017-02-24,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,,,12,2002,2015,13
601,(주)플렉스컴,65270,2011-12-01,2002-10-23,2016-04-12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",16.38,13.63,4.24,127.09,41.51,1.39,3.23,31.08,105.48,-36.52,,12,2002,2011,9
602,(주)플렉스컴,65270,2012-12-01,2002-10-23,2016-04-12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",94.85,26.47,5.59,138.55,43.28,2.01,4.73,34.29,152.39,158.64,,12,2002,2012,10
603,(주)플렉스컴,65270,2013-12-01,2002-10-23,2016-04-12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",50.77,19.59,3.66,96.17,34.37,2.02,5.34,31.73,128.61,-1.2,,12,2002,2013,11
604,(주)플렉스컴,65270,2014-12-01,2002-10-23,2016-04-12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-47.29,-55.02,-16.94,67.67,20.62,0.9,3.25,14.7,33.01,0.0,,12,2002,2014,12
605,(주)플렉스컴,65270,2015-12-01,2002-10-23,2016-04-12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",15.38,-310.04,-26.04,48.46,-3.27,1.14,11.89,6.06,12.89,0.0,,12,2002,2015,13
606,(주)피앤텔,54340,2011-12-01,2002-01-10,2020-05-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-46.08,-13.12,-17.51,366.68,82.59,0.73,0.89,10.61,27.87,0.0,,12,2002,2011,9
607,(주)피앤텔,54340,2012-12-01,2002-01-10,2020-05-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-32.17,-25.5,-36.15,213.91,72.97,0.57,0.73,1.18,3.07,0.0,,12,2002,2012,10
608,(주)피앤텔,54340,2013-12-01,2002-01-10,2020-05-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",41.15,-43.92,-31.03,109.94,61.58,1.01,1.48,-1.24,-2.61,0.0,,12,2002,2013,11
609,(주)피앤텔,54340,2014-12-01,2002-01-10,2020-05-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-54.77,-48.85,-49.22,150.32,74.13,0.69,1.05,-4.27,-8.67,0.0,,12,2002,2014,12
610,(주)피앤텔,54340,2015-12-01,2002-01-10,2020-05-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-64.64,-24.88,-46.27,113.12,73.55,0.41,0.55,4.66,8.38,0.0,,12,2002,2015,13
611,(주)피앤텔,54340,2016-12-01,2002-01-10,2020-05-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",25.95,-23.95,-30.96,293.89,89.02,0.63,0.78,7.69,11.89,0.0,,12,2002,2016,14
612,(주)피앤텔,54340,2017-12-01,2002-01-10,2020-05-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-37.94,-76.84,-122.36,112.34,75.53,0.53,0.63,-48.57,-72.07,0.0,,12,2002,2017,15
613,(주)피앤텔,54340,2018-12-01,2002-01-10,2020-05-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-5.23,-195.61,-120.93,16.26,7.71,0.66,1.65,-38.76,-58.66,0.0,,12,2002,2018,16
614,(주)피앤텔,54340,2019-12-01,2002-01-10,2020-05-21,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-7.43,109.32,29.69,46.67,28.31,0.65,3.85,45.82,106.4,0.0,,12,2002,2019,17
615,(주)피엘에이,82390,2011-12-01,2005-07-26,2016-07-26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26.54,0.0,11.04,68.24,57.78,0.87,0.0,64.01,87.77,0.0,,12,2005,2011,6
616,(주)피엘에이,82390,2012-12-01,2005-07-26,2016-07-26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-34.73,87.77,158.77,26.91,73.88,0.38,0.55,67.7,193.6,751.78,,12,2005,2012,7
617,(주)피엘에이,82390,2013-12-01,2005-07-26,2016-07-26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",14.65,-13.58,-28.98,14.25,67.12,0.33,0.47,16.97,47.91,0.0,,12,2005,2013,8
618,(주)피엘에이,82390,2014-12-01,2005-07-26,2016-07-26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-65.9,-86.5,-414.84,16.13,60.13,0.13,0.21,-38.05,-73.69,0.0,,12,2005,2014,9
619,(주)피엘에이,82390,2015-12-01,2005-07-26,2016-07-26,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-57.04,-222.2,-971.68,19.2,-1.66,0.08,0.23,-75.31,-92.88,0.0,,12,2005,2015,10
620,(주)한프,66110,2011-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-8.94,-7.31,-5.11,87.32,51.87,0.79,1.43,22.24,43.12,0.0,,12,2002,2011,9
621,(주)한프,66110,2012-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-7.58,-4.5,-3.14,94.61,49.42,0.72,1.43,23.84,45.69,0.0,,12,2002,2012,10
622,(주)한프,66110,2013-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-15.08,-103.91,-55.29,54.29,19.07,0.67,1.88,-8.21,-14.71,0.0,,12,2002,2013,11
623,(주)한프,66110,2014-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-29.86,-140.36,-34.22,39.15,7.08,0.55,4.1,6.87,10.89,0.0,,12,2002,2014,12
624,(주)한프,66110,2015-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-31.21,49.55,34.71,138.56,60.42,0.45,1.43,50.3,96.95,0.0,,12,2002,2015,13
625,(주)한프,66110,2016-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-20.87,-9.49,-18.91,74.65,52.12,0.28,0.5,4.59,6.06,-143.11,,12,2002,2016,14
626,(주)한프,66110,2017-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-22.97,-28.52,-91.55,94.75,51.53,0.16,0.31,1.12,1.64,0.0,,12,2002,2017,15
627,(주)한프,66110,2018-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-30.64,-76.1,-300.39,43.1,46.66,0.13,0.25,-16.83,-34.85,0.0,,12,2002,2018,16
628,(주)한프,66110,2019-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-54.12,-62.79,-417.94,115.63,30.2,0.06,0.15,-12.74,-68.62,0.0,,12,2002,2019,17
629,(주)한프,66110,2020-12-01,2002-07-16,2022-04-06,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-34.44,-43.49,-319.84,18.01,30.56,0.04,0.14,1.25,3.54,0.0,,12,2002,2020,18
630,(주)해피드림,65180,2011-12-01,2002-06-18,2015-05-04,4,  소매업; 자동차 제외,,,,,,,,,,,,12,2002,2011,9
631,(주)해피드림,65180,2012-12-01,2002-06-18,2015-05-04,4,  소매업; 자동차 제외,,,,,,,,,,,,12,2002,2012,10
632,(주)해피드림,65180,2013-12-01,2002-06-18,2015-05-04,4,  소매업; 자동차 제외,0.0,-27.82,-35.46,26.63,49.86,0.39,0.78,-4.34,-6.14,0.0,,12,2002,2013,11
633,(주)해피드림,65180,2014-12-01,2002-06-18,2015-05-04,4,  소매업; 자동차 제외,,,,,,,,,,,,12,2002,2014,12
634,(주)행남사,8800,2011-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,7.88,-7.73,-5.92,140.32,42.25,0.73,1.65,17.51,64.6,0.0,,12,1993,2011,18
635,(주)행남사,8800,2012-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,-14.11,3.42,1.45,152.77,51.28,0.68,1.47,28.24,122.38,0.0,,12,1993,2012,19
636,(주)행남사,8800,2013-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,-4.85,2.11,1.63,158.77,51.92,0.7,1.36,21.83,93.25,-36.6,,12,1993,2013,20
637,(주)행남사,8800,2014-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,-3.37,-12.54,-10.13,139.75,47.13,0.69,1.39,12.21,51.06,0.0,,12,1993,2014,21
638,(주)행남사,8800,2015-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,-2.37,1.68,0.79,132.59,44.29,0.61,1.33,12.51,53.29,0.0,,12,1993,2015,22
639,(주)행남사,8800,2016-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,-32.44,-107.63,-83.46,158.79,31.14,0.44,1.12,-39.34,-337.17,-5320.5,,12,1993,2016,23
640,(주)행남사,8800,2017-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,-45.2,-89.28,-121.51,169.92,57.02,0.32,0.73,-29.77,-140.14,0.0,,12,1993,2017,24
641,(주)행남사,8800,2018-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,-43.37,-25.53,-126.2,134.36,57.06,0.11,0.2,-3.45,-16.49,0.0,,12,1993,2018,25
642,(주)행남사,8800,2019-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,-11.38,-81.0,-469.23,104.18,69.37,0.1,0.17,7.88,18.73,0.0,,12,1993,2019,26
643,(주)행남사,8800,2020-12-01,1993-09-03,2021-06-07,4,  식료품 제조업,5.21,-17.41,-53.62,73.75,59.91,0.21,0.32,-1.36,-3.2,0.0,,12,1993,2020,27
644,(주)화신테크,86250,2011-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,2006,2011,5
645,(주)화신테크,86250,2012-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,2006,2012,6
646,(주)화신테크,86250,2013-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,2006,2013,7
647,(주)화신테크,86250,2014-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,0.0,2.0,-2.46,117.94,62.25,0.52,0.84,11.89,18.16,0.0,,12,2006,2014,8
648,(주)화신테크,86250,2015-12-01,2006-11-10,2021-08-31,4,  기타 기계 및 장비 제조업,7.9,-9.14,-15.14,108.64,51.4,0.55,0.98,8.89,14.31,0.0,,12,2006,2015,9
