회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]유동비율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결)
(주)아이디스,143160,2017/12,2011/09/26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-26.52,0.0,10.0,6.7,22.67,288.07,93.07,1187.98,0.55,0.6
(주)아이디스,143160,2018/12,2011/09/26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",14.78,-56.34,3.97,2.86,19.88,258.2,91.75,967.6,0.66,0.72
(주)아이디스,143160,2019/12,2011/09/26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2.43,-55.91,1.71,1.26,21.55,215.31,89.25,810.39,0.67,0.74
(주)아이디스,143160,2020/12,2011/09/26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",34.97,486.53,7.43,7.14,26.23,280.87,88.06,639.14,0.85,0.96
(주)아이디스홀딩스,54800,2011/12,2001/09/27,,5,  전문 서비스업,0.0,0.0,596.66,58.33,2.86,13.82,79.26,2262.33,0.08,0.1
(주)아이디스홀딩스,54800,2012/12,2001/09/27,,5,  전문 서비스업,104.81,-82.56,53.09,8.68,9.46,949.65,83.04,495.81,0.14,0.17
(주)아이디스홀딩스,54800,2013/12,2001/09/27,,5,  전문 서비스업,978.31,-32.76,10.16,5.03,16.72,151.62,84.57,786.29,0.81,0.97
(주)아이디스홀딩스,54800,2014/12,2001/09/27,,5,  전문 서비스업,-7.39,0.0,-12.14,-11.96,2.8,20.65,86.29,759.06,0.57,0.67
(주)아이디스홀딩스,54800,2015/12,2001/09/27,,5,  전문 서비스업,43.97,0.0,9.42,8.86,19.85,156.86,86.31,717.13,0.8,0.93
(주)아이디스홀딩스,54800,2016/12,2001/09/27,,5,  전문 서비스업,10.35,-89.15,4.73,0.92,14.94,122.68,85.95,694.34,0.8,0.93
(주)아이디스홀딩스,54800,2017/12,2001/09/27,,5,  전문 서비스업,-0.72,596.9,7.04,6.13,13.28,133.28,74.0,362.5,0.66,0.83
(주)아이디스홀딩스,54800,2018/12,2001/09/27,,5,  전문 서비스업,26.94,92.9,9.67,10.72,19.34,167.98,76.39,314.75,0.71,0.94
(주)아이디스홀딩스,54800,2019/12,2001/09/27,,5,  전문 서비스업,-8.72,-149.48,2.65,-5.18,15.51,103.31,77.09,569.75,0.63,0.83
(주)아이디스홀딩스,54800,2020/12,2001/09/27,,5,  전문 서비스업,-14.89,0.0,1.1,1.61,13.36,78.4,77.97,603.73,0.54,0.7
(주)아이디에스,78780,2011/12,2005/11/29,2016/04/28,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",3.34,0.0,-5.49,-23.99,-10.35,-23.3,38.14,79.19,1.88,4.37
(주)아이디에스,78780,2012/12,2005/11/29,2016/04/28,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-2.55,0.0,-4.09,-19.98,26.5,55.93,40.29,83.0,1.91,4.89
(주)아이디에스,78780,2013/12,2005/11/29,2016/04/28,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.1,0.0,-7.9,-56.44,26.63,48.46,26.49,54.57,2.42,7.14
(주)아이디에스,78780,2014/12,2005/11/29,2016/04/28,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-50.74,0.0,-21.73,-175.79,14.16,18.33,8.76,24.37,1.59,8.09
(주)아이디에스,78780,2015/12,2005/11/29,2016/04/28,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-73.83,0.0,-24.05,-94.18,32.28,56.84,15.6,50.8,0.49,3.92
(주)아이비김영,339950,2019/12,2019/12/24,,5,  교육 서비스업,,,,,,,,,,
(주)아이비김영,339950,2020/12,2019/12/24,,5,  교육 서비스업,9.49,-108.36,-1.27,-2.51,44.79,261.72,47.95,84.74,1.18,2.69
(주)아이센스,99190,2011/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",38.03,23.66,14.56,13.81,32.24,95.21,71.85,251.95,0.67,0.95
(주)아이센스,99190,2012/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",27.49,15.05,13.14,13.69,35.65,64.67,74.35,293.11,0.76,1.04
(주)아이센스,99190,2013/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",24.51,113.18,22.5,21.73,34.78,66.51,73.77,451.8,0.71,0.96
(주)아이센스,99190,2014/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",15.38,-22.4,15.0,13.11,29.91,77.63,72.66,573.14,0.63,0.86
(주)아이센스,99190,2015/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",6.6,1.73,14.18,11.79,30.45,80.01,73.54,426.06,0.59,0.81
(주)아이센스,99190,2016/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",29.97,19.33,13.24,12.47,30.39,86.1,70.96,294.81,0.67,0.92
(주)아이센스,99190,2017/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",18.49,-10.42,9.65,10.07,30.22,90.55,70.55,371.53,0.7,0.98
(주)아이센스,99190,2018/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",10.21,43.79,12.96,13.16,31.84,81.14,72.71,392.62,0.71,0.99
(주)아이센스,99190,2019/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",9.74,3.57,12.25,12.35,33.54,92.3,74.47,308.63,0.73,0.99
(주)아이센스,99190,2020/12,2013/01/30,,5,"  의료, 정밀, 광학기기 및 시계 제조업",7.3,14.57,13.4,12.84,33.23,100.8,72.67,505.74,0.71,0.96
(주)아이스크림에듀,289010,2013/12,2019/07/11,,5,  출판업,,,,,,,,,,
(주)아이스크림에듀,289010,2014/12,2019/07/11,,5,  출판업,,,,,,,,,,
(주)아이스크림에듀,289010,2015/12,2019/07/11,,5,  출판업,,,,,,,,,,
(주)아이스크림에듀,289010,2016/12,2019/07/11,,5,  출판업,,,,,,,,,,
(주)아이스크림에듀,289010,2017/12,2019/07/11,,5,  출판업,,,,,,,,,,
(주)아이스크림에듀,289010,2018/12,2019/07/11,,5,  출판업,,,,,,,,,,
(주)아이스크림에듀,289010,2019/12,2019/07/11,,5,  출판업,,,,,,,,,,
(주)아이스크림에듀,289010,2020/12,2019/07/11,,5,  출판업,,,,,,,,,,
(주)아이씨디,40910,2011/09,2011/08/05,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)아이씨디,40910,2012/09,2011/08/05,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)아이씨디,40910,2013/09,2011/08/05,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)아이씨디,40910,2014/09,2011/08/05,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)아이씨디,40910,2015/09,2011/08/05,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
(주)아이씨디,40910,2016/12,2011/08/05,,5,  기타 기계 및 장비 제조업,0.0,0.0,4.48,9.19,16.36,77.79,46.72,167.91,0.96,2.05
(주)아이씨디,40910,2017/12,2011/08/05,,5,  기타 기계 및 장비 제조업,35.05,140.42,7.98,20.04,24.73,113.77,57.08,233.7,1.3,2.51
(주)아이씨디,40910,2018/12,2011/08/05,,5,  기타 기계 및 장비 제조업,-24.97,19.85,12.75,22.33,34.86,130.99,68.71,244.72,1.09,1.75
(주)아이씨디,40910,2019/12,2011/08/05,,5,  기타 기계 및 장비 제조업,-48.03,-62.62,9.17,8.01,23.55,100.41,72.17,278.65,0.62,0.87
(주)아이씨디,40910,2020/12,2011/08/05,,5,  기타 기계 및 장비 제조업,154.07,200.03,10.83,20.49,34.22,171.07,76.99,315.82,1.41,1.89
(주)아이씨에이치,368600,2017/12,2022/07/29,,5,  기타 제품 제조업,,,,,,,,,,
(주)아이씨에이치,368600,2018/12,2022/07/29,,5,  기타 제품 제조업,,,,,,,,,,
(주)아이씨에이치,368600,2019/12,2022/07/29,,5,  기타 제품 제조업,,,,,,,,,,
(주)아이씨에이치,368600,2020/12,2022/07/29,,5,  기타 제품 제조업,0.0,0.0,10.05,21.03,26.32,74.52,34.13,108.33,0.7,2.05
(주)아이앤씨테크놀로지,52860,2011/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
(주)아이앤씨테크놀로지,52860,2012/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,0.0,-53.66,-10.65,-6.51,-52.8,94.24,1157.35,0.2,0.21
(주)아이앤씨테크놀로지,52860,2013/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-56.44,0.0,-170.0,-15.91,-5.8,-27.92,83.41,735.72,0.09,0.1
(주)아이앤씨테크놀로지,52860,2014/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-26.63,0.0,-291.02,-23.56,-10.42,-45.03,77.88,630.99,0.07,0.08
(주)아이앤씨테크놀로지,52860,2015/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",80.64,0.0,-302.09,-67.39,-42.73,-141.59,54.03,188.94,0.15,0.22
(주)아이앤씨테크놀로지,52860,2016/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",215.02,0.0,4.85,5.78,11.5,46.69,52.77,199.17,0.53,1.0
(주)아이앤씨테크놀로지,52860,2017/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",41.68,245.86,14.59,17.09,18.38,79.87,63.92,122.07,0.71,1.21
(주)아이앤씨테크놀로지,52860,2018/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-27.08,-73.85,4.15,3.82,13.19,59.86,68.5,113.38,0.5,0.75
(주)아이앤씨테크놀로지,52860,2019/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",45.57,247.59,12.56,11.21,18.12,97.4,76.06,176.33,0.67,0.93
(주)아이앤씨테크놀로지,52860,2020/12,2009/10/06,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-49.78,0.0,-26.43,-11.95,1.72,8.17,75.75,174.79,0.34,0.45
(주)아이에스시,95340,2011/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",52.97,169.33,28.32,19.97,32.95,149.89,80.25,198.24,0.6,0.7
(주)아이에스시,95340,2012/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",21.02,-16.88,19.45,14.52,28.8,124.0,84.04,260.14,0.61,0.75
(주)아이에스시,95340,2013/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",7.1,1.17,18.47,13.02,26.28,130.78,81.18,387.93,0.58,0.71
(주)아이에스시,95340,2014/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",30.21,0.58,10.98,10.74,22.23,43.14,72.95,206.42,0.52,0.69
(주)아이에스시,95340,2015/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",33.86,1.19,4.58,8.37,19.04,40.93,80.38,235.92,0.53,0.69
(주)아이에스시,95340,2016/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-5.46,-7.48,9.38,6.68,20.86,42.95,82.84,267.94,0.48,0.59
(주)아이에스시,95340,2017/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",21.84,75.48,14.13,11.1,29.12,65.09,81.32,298.32,0.56,0.68
(주)아이에스시,95340,2018/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1.56,-22.49,10.49,8.13,24.7,53.16,82.14,316.79,0.54,0.66
(주)아이에스시,95340,2019/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-24.32,-67.47,3.63,2.57,16.1,32.89,85.59,261.93,0.41,0.49
(주)아이에스시,95340,2020/12,2007/10/01,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",38.88,44.84,4.52,3.68,17.37,69.26,72.13,135.15,0.54,0.69
(주)아이에스이커머스,69920,2011/12,2007/12/05,,5,  소매업; 자동차 제외,9.67,0.0,-0.52,-2.81,0.56,7.71,50.01,105.57,1.92,3.85
(주)아이에스이커머스,69920,2012/12,2007/12/05,,5,  소매업; 자동차 제외,-4.71,0.0,-7.05,-25.25,-6.38,-59.71,30.88,132.16,1.33,3.52
(주)아이에스이커머스,69920,2013/12,2007/12/05,,5,  소매업; 자동차 제외,61.52,0.0,-7.26,-56.46,32.54,236.71,18.94,99.33,1.68,6.73
(주)아이에스이커머스,69920,2014/12,2007/12/05,,5,  소매업; 자동차 제외,-14.97,0.0,-3.27,-9.02,27.11,423.38,34.98,97.03,1.44,5.36
(주)아이에스이커머스,69920,2015/12,2007/12/05,,5,  소매업; 자동차 제외,-15.87,0.0,-1.6,-2.77,14.33,247.02,54.92,164.93,0.88,1.84
(주)아이에스이커머스,69920,2016/12,2007/12/05,,5,  소매업; 자동차 제외,40.16,0.0,0.04,5.36,16.14,310.82,52.3,199.25,0.92,1.72
(주)아이에스이커머스,69920,2017/12,2007/12/05,,5,  소매업; 자동차 제외,,,,,,,,,,
(주)아이에스이커머스,69920,2018/12,2007/12/05,,5,  소매업; 자동차 제외,,,,,,,,,,
(주)아이에스이커머스,69920,2019/12,2007/12/05,,5,  소매업; 자동차 제외,0.0,0.0,-45.51,-32.34,-12.72,-4109.25,62.63,135.6,0.46,0.73
(주)아이에스이커머스,69920,2020/12,2007/12/05,,5,  소매업; 자동차 제외,-18.53,0.0,-32.82,-20.91,-5.73,-2567.72,56.35,91.94,0.39,0.65
(주)아이에이,38880,2011/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,0.0,-68.84,-55.5,-6.33,-15.24,36.09,70.1,0.29,0.81
(주)아이에이,38880,2012/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,0.0,-48.51,-177.81,-7.18,-11.67,14.08,20.8,0.52,3.67
(주)아이에이,38880,2013/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",50.77,0.0,-12.11,-52.96,13.91,42.15,19.2,104.88,0.73,4.37
(주)아이에이,38880,2014/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",30.9,0.0,-5.9,-30.01,20.39,47.62,21.48,110.97,1.03,5.09
(주)아이에이,38880,2015/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",16.24,0.0,0.74,2.65,25.22,63.4,49.68,110.55,1.31,3.61
(주)아이에이,38880,2016/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",6.73,43.16,0.86,2.17,19.69,44.53,48.82,141.6,1.05,2.13
(주)아이에이,38880,2017/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-19.92,-1118.54,-14.53,-20.41,12.94,26.16,40.89,53.6,0.7,1.56
(주)아이에이,38880,2018/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",10.71,0.0,-5.66,-14.35,18.71,48.04,42.7,67.65,0.7,1.68
(주)아이에이,38880,2019/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.85,0.0,1.83,3.34,18.75,91.12,54.75,48.49,0.63,1.29
(주)아이에이,38880,2020/12,2000/04/27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-13.84,674.99,22.4,17.35,22.41,108.45,68.75,98.85,0.46,0.74
(주)아이엘사이언스,122050,2016/12,2018/11/16,2019/12/27,4,  전기장비 제조업,,,,,,,,,,
(주)아이엘사이언스,122050,2017/12,2018/11/16,2019/12/27,4,  전기장비 제조업,,,,,,,,,,
(주)아이엘사이언스,122050,2018/12,2018/11/16,2019/12/27,4,  전기장비 제조업,,,,,,,,,,
(주)아이엘사이언스,307180,2018/12,2018/12/21,,5,  전기장비 제조업,,,,,,,,,,
(주)아이엘사이언스,307180,2019/12,2018/12/21,,5,  전기장비 제조업,,,,,,,,,,
(주)아이엘사이언스,307180,2020/12,2018/12/21,,5,  전기장비 제조업,0.0,0.0,-27.68,-51.38,2.15,8.74,23.88,70.02,0.44,1.83
(주)아이엠,101390,2011/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,-50.79,1.84,9.73,38.97,295.54,35.67,123.45,1.67,4.56
(주)아이엠,101390,2012/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4.39,-77.37,0.17,2.12,38.22,182.21,37.58,113.96,1.7,4.65
(주)아이엠,101390,2013/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",3.32,0.0,-1.98,-9.81,36.53,118.34,35.85,99.75,1.9,5.17
(주)아이엠,101390,2014/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-27.52,0.0,-4.49,-19.21,34.36,89.62,36.98,85.56,1.55,4.27
(주)아이엠,101390,2015/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-3.69,0.0,0.91,4.06,36.35,96.69,35.13,88.68,1.59,4.42
(주)아이엠,101390,2016/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-20.15,-815.01,-8.19,-29.44,23.33,56.5,34.88,70.34,1.25,3.58
(주)아이엠,101390,2017/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",29.59,0.0,-1.48,-7.48,27.51,47.41,34.85,49.03,1.76,5.04
(주)아이엠,101390,2018/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-23.38,0.0,-9.76,-39.59,21.34,32.54,38.57,47.42,1.48,4.04
(주)아이엠,101390,2019/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",5.82,0.0,-10.0,-50.93,19.24,37.89,27.85,58.68,1.69,5.07
(주)아이엠,101390,2020/12,2008/07/23,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-27.64,0.0,-8.55,-46.43,37.09,68.46,27.29,66.42,1.49,5.39
(주)아이엠비씨,52220,2011/12,2005/01/21,,5,  정보서비스업,,,,,,,,,,
(주)아이엠비씨,52220,2012/12,2005/01/21,,5,  정보서비스업,,,,,,,,,,
(주)아이엠비씨,52220,2013/12,2005/01/21,,5,  정보서비스업,,,,,,,,,,
(주)아이엠비씨,52220,2014/12,2005/01/21,,5,  정보서비스업,0.0,0.0,3.86,4.24,16.76,788.05,69.94,206.21,0.74,1.05
(주)아이엠비씨,52220,2015/12,2005/01/21,,5,  정보서비스업,17.76,-30.94,1.44,2.89,19.2,858.3,76.59,284.6,0.9,1.24
(주)아이엠비씨,52220,2016/12,2005/01/21,,5,  정보서비스업,4.29,62.62,2.64,4.59,24.39,1169.29,75.47,224.51,0.97,1.27
(주)아이엠비씨,52220,2017/12,2005/01/21,,5,  정보서비스업,-14.63,-104.64,-0.31,-0.21,22.65,998.91,80.09,178.58,0.84,1.08
(주)아이엠비씨,52220,2018/12,2005/01/21,,5,  정보서비스업,1.17,0.0,-2.76,-3.32,19.31,1268.74,82.1,281.27,0.91,1.12
(주)아이엠비씨,52220,2019/12,2005/01/21,,5,  정보서비스업,-11.23,0.0,4.41,4.17,20.98,560.1,80.22,174.7,0.8,0.98
(주)아이엠비씨,52220,2020/12,2005/01/21,,5,  정보서비스업,-15.17,-48.89,2.97,2.06,18.73,229.64,79.52,152.29,0.64,0.8
(주)아이엠텍,226350,2011/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
(주)아이엠텍,226350,2012/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
(주)아이엠텍,226350,2013/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
(주)아이엠텍,226350,2014/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
(주)아이엠텍,226350,2015/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
(주)아이엠텍,226350,2016/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
(주)아이엠텍,226350,2017/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,0.0,-30.38,-92.73,-12.65,-49.19,47.49,136.07,1.45,3.05
(주)아이엠텍,226350,2018/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-82.96,0.0,-229.61,-204.95,19.13,62.53,2.25,84.2,0.29,1.01
(주)아이엠텍,226350,2019/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",17.75,0.0,-9.06,-28.32,11.62,42.59,31.89,54.63,0.32,1.53
(주)아이엠텍,226350,2020/12,2016/02/03,2021/06/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
(주)아이오케이컴퍼니,78860,2011/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,,,,,,,,,,
(주)아이오케이컴퍼니,78860,2012/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,,,,,,,,,,
(주)아이오케이컴퍼니,78860,2013/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,0.0,-12.04,-24.11,43.83,1437.32,48.69,145.99,0.98,2.0
(주)아이오케이컴퍼니,78860,2014/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,-48.42,0.0,-89.45,-78.85,7.08,192.65,64.64,283.16,0.5,0.88
(주)아이오케이컴퍼니,78860,2015/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,,,,,,,,,,
(주)아이오케이컴퍼니,78860,2016/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,,,,,,,,,,
(주)아이오케이컴퍼니,78860,2017/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,0.0,0.0,-23.8,-6.13,1.61,266.75,82.09,236.86,0.22,0.26
(주)아이오케이컴퍼니,78860,2018/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,61.79,0.0,-44.65,-16.58,0.01,0.16,67.42,130.13,0.27,0.37
(주)아이오케이컴퍼니,78860,2019/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,63.89,0.0,-17.2,-9.07,7.3,295.88,70.75,68.92,0.33,0.48
(주)아이오케이컴퍼니,78860,2020/12,2006/06/27,,5,  영상ㆍ오디오 기록물 제작 및 배급업,-56.98,0.0,-8.33,-4.04,1.43,670.0,68.13,147.1,0.14,0.2
(주)아이윈,90150,2011/12,2006/10/20,,5,  자동차 및 트레일러 제조업,30.15,9.12,3.3,8.55,17.89,59.49,41.53,159.56,1.14,2.66
(주)아이윈,90150,2012/12,2006/10/20,,5,  자동차 및 트레일러 제조업,11.32,39.4,4.1,10.51,17.89,95.9,37.43,149.74,1.03,2.62
(주)아이윈,90150,2013/12,2006/10/20,,5,  자동차 및 트레일러 제조업,-2.22,-26.4,3.01,7.1,18.14,99.76,38.44,142.31,0.89,2.36
(주)아이윈,90150,2014/12,2006/10/20,,5,  자동차 및 트레일러 제조업,2.79,-69.86,0.88,2.07,17.23,98.21,40.32,137.13,0.92,2.34
(주)아이윈,90150,2015/12,2006/10/20,,5,  자동차 및 트레일러 제조업,2.34,10.46,0.95,2.24,16.26,91.38,42.4,189.17,0.97,2.35
(주)아이윈,90150,2016/12,2006/10/20,,5,  자동차 및 트레일러 제조업,9.07,124.4,1.96,4.88,18.67,110.45,44.43,153.24,1.08,2.49
(주)아이윈,90150,2017/12,2006/10/20,,5,  자동차 및 트레일러 제조업,-8.14,-244.14,-3.07,-7.21,12.12,74.66,40.75,112.79,1.0,2.34
(주)아이윈,90150,2018/12,2006/10/20,,5,  자동차 및 트레일러 제조업,-3.5,0.0,-2.69,-6.78,13.4,64.41,36.91,104.92,0.95,2.45
(주)아이윈,90150,2019/12,2006/10/20,,5,  자동차 및 트레일러 제조업,1.7,0.0,2.38,5.3,24.09,82.86,45.72,150.1,0.97,2.35
(주)아이윈,90150,2020/12,2006/10/20,,5,  자동차 및 트레일러 제조업,-10.71,-14.45,2.39,4.13,17.55,63.35,47.04,112.76,0.88,1.9
