,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,유동자산증가율,총자본증가율,자기자본순이익률,총자본순이익률,자본분배율,부가가치율,순운전자본비율,자기자본배율,매입채무회전률,매출채권회전기간,label,유동자산증가율_차이,유동자산증가율_변동률,총자본증가율_차이,총자본증가율_변동률,자기자본순이익률_차이,자기자본순이익률_변동률,총자본순이익률_차이,총자본순이익률_변동률,자본분배율_차이,자본분배율_변동률,부가가치율_차이,부가가치율_변동률,순운전자본비율_차이,순운전자본비율_변동률,자기자본배율_차이,자기자본배율_변동률,매입채무회전률_차이,매입채무회전률_변동률,매출채권회전기간_차이,매출채권회전기간_변동률
52,(주)기산텔레콤,35460,2013-12-01,1999-11-18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",14.52,7.61,10.89,5.17,45.17,19.41,35.62,468.25,7.14,98.37,0.0,14.26,0.5484615384615384,22.71,0.015039735099337748,12.92,0.06364532019704434,7.529999999999999,0.031906779661016946,22.17,0.00963913043478261,3.8100000000000005,0.002442307692307693,9.479999999999997,0.0036266258607498074,59.69,0.001460984922655179,-0.96,-0.0011851851851851852,23.930000000000007,0.0032146695325094045
53,(주)기산텔레콤,35460,2014-12-01,1999-11-18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1.79,-0.96,7.2,3.5,35.59,17.78,39.69,494.07,4.72,133.11,0.0,-12.73,-0.008767217630853995,-8.57,-0.01126149802890933,-3.6900000000000004,-0.003388429752066116,-1.67,-0.003230174081237911,-9.579999999999998,-0.002120876688067301,-1.629999999999999,-0.0008397733127253988,4.07,0.0011426165075800114,25.819999999999993,0.0005514148424986651,-2.42,-0.0033893557422969185,34.74000000000001,0.0035315645013723708
54,(주)나노신소재,121600,2012-12-01,2011-02-09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-10.42,-6.44,-2.52,-2.05,27.39,36.05,48.45,1565.01,204.74,49.34,0.0,-8.39,-0.04133004926108375,3.46,0.003494949494949495,-2.64,-0.22,-2.11,-0.3516666666666666,0.10000000000000142,3.664345914254358e-05,13.509999999999998,0.005993788819875776,65.61,0.038234265734265735,1195.4,0.03234219853358946,193.88,0.17852670349907918,-39.47,-0.0044443193334084
55,(주)나노신소재,121600,2013-12-01,2011-02-09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,1.6,-1.21,2.04,1.72,41.14,39.08,56.39,1600.09,133.35,64.07,0.0,12.02,0.011535508637236083,5.23,0.00812111801242236,4.5600000000000005,0.018095238095238098,3.7699999999999996,0.018390243902439023,13.75,0.0050200803212851405,3.030000000000001,0.0008404993065187244,7.939999999999998,0.0016388028895768828,35.07999999999993,0.0002241519223519334,-71.39000000000001,-0.0034868613851714377,14.72999999999999,0.0029854073773814328
56,(주)나노신소재,121600,2014-12-01,2011-02-09,,5,  화학물질 및 화학제품 제조업; 의약품 제외,14.27,6.15,6.35,5.45,51.24,52.7,60.0,1702.89,136.61,92.12,0.0,12.67,0.0791875,7.36,0.060826446280991736,4.31,0.021127450980392155,3.7300000000000004,0.02168604651162791,10.100000000000001,0.0024550315994166265,13.620000000000005,0.003485158648925283,3.6099999999999994,0.0006401844298634508,102.80000000000018,0.000642463861407797,3.2600000000000193,0.00024446944131983645,28.05000000000001,0.004378024036210397
57,(주)나노엔텍,39860,2012-12-01,2000-08-16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",-28.51,-10.5,-25.61,-13.24,0.0,-3.87,45.58,236.19,10.62,135.93,0.0,-139.96,-0.0125580978017048,-42.91,-0.013239740820734341,16.840000000000003,0.003967020023557127,11.339999999999998,0.004613506916192025,0.0,0.0,42.79,0.009170595799399914,-15.579999999999998,-0.0025474166121648135,-59.329999999999984,-0.0020076475365457492,1.3599999999999994,0.0014686825053995675,-16.650000000000006,-0.0010912308297286672
58,(주)나노엔텍,39860,2013-12-01,2000-08-16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",-4.47,0.82,-5.31,-2.77,21.66,26.43,45.31,238.66,14.87,101.08,0.0,24.040000000000003,0.008432129077516662,11.32,0.01078095238095238,20.3,0.00792659117532214,10.47,0.00790785498489426,21.66,0.0,30.3,0.07829457364341086,-0.269999999999996,-5.923650724001668e-05,2.469999999999999,0.00010457682374359621,4.25,0.004001883239171375,-34.85000000000001,-0.002563819613036122
59,(주)나노엔텍,39860,2014-12-01,2000-08-16,,5,"  의료, 정밀, 광학기기 및 시계 제조업",-7.51,-3.44,-8.34,-5.6,-3.84,25.61,41.53,314.58,11.94,118.67,0.0,-3.04,-0.00680089485458613,-4.26,-0.05195121951219512,-3.0300000000000002,-0.005706214689265537,-2.8299999999999996,-0.010216606498194945,-25.5,-0.011772853185595568,-0.8200000000000003,-0.0003102534998108211,-3.780000000000001,-0.000834252924299272,75.91999999999999,0.0031810944439788816,-2.9299999999999997,-0.0019704102219233353,17.590000000000003,0.0017402057776018998
60,(주)나노트로닉스,10670,2012-12-01,1996-05-14,2014-04-11,4,"  의료, 정밀, 광학기기 및 시계 제조업",0.02,6.24,-14.7,-6.36,-55.74,5.89,15.69,330.81,6.06,414.55,1.0,-21.72,-0.00999080036798528,-7.0,-0.005287009063444109,-21.03,-0.033222748815165876,-11.86,-0.02156363636363636,-90.88,-0.025862265224815023,-37.08,-0.008629276239236676,-38.5,-0.007104631850894999,-8.689999999999998,-0.0002559646539027982,-18.23,-0.007505146150679292,300.51,0.026351280252542967
61,(주)나스미디어,89600,2014-12-01,2013-07-17,,5,  전문 서비스업,-0.24,0.37,-17.62,-7.17,1.19,17.36,-16.78,644.62,11.47,88.23,0.0,18.34,0.009870828848223897,6.1000000000000005,0.010645724258289704,1.4800000000000004,0.0007748691099476441,-2.99,-0.00715311004784689,-24.779999999999998,-0.009541778975741239,10.14,0.01404432132963989,8.009999999999998,0.003231141589350544,-411.5100000000001,-0.0038963953301203455,5.4,0.008896210873146623,58.27,0.019449265687583445
62,(주)나이벡,138610,2012-12-01,2011-07-13,,5,  의료용 물질 및 의약품 제조업,-35.25,-5.41,5.85,3.95,55.64,10.35,29.77,503.41,6.18,95.81,0.0,-64.0,-0.022260869565217393,-23.88,-0.012929074174336763,-9.0,-0.006060606060606061,-1.9900000000000002,-0.0033501683501683506,9.82,0.00214316892186818,-68.16000000000001,-0.008681696599159343,-6.180000000000003,-0.0017190542420027824,-3155.6600000000003,-0.008624213256373888,5.51,0.08223880597014925,-6.109999999999999,-0.0005994897959183673
63,(주)나이벡,138610,2013-12-01,2011-07-13,,5,  의료용 물질 및 의약품 제조업,14.14,3.61,1.81,1.18,21.89,7.67,37.85,508.18,3.84,138.87,0.0,49.39,0.014011347517730496,9.02,0.016672828096118298,-4.039999999999999,-0.006905982905982905,-2.7700000000000005,-0.007012658227848102,-33.75,-0.006065780014378145,-2.6799999999999997,-0.0025893719806763284,8.080000000000002,0.0027141417534430642,4.769999999999982,9.47537792256805e-05,-2.34,-0.003786407766990291,43.06,0.004494311658490764
64,(주)나이벡,138610,2014-12-01,2011-07-13,,5,  의료용 물질 및 의약품 제조업,-28.96,-17.04,1.5,1.04,48.66,9.87,45.43,538.18,4.79,96.48,0.0,-43.1,-0.03048090523338048,-20.65,-0.057202216066481994,-0.31000000000000005,-0.0017127071823204423,-0.1399999999999999,-0.0011864406779661008,26.769999999999996,0.012229328460484237,2.1999999999999993,0.0028683181225554097,7.579999999999998,0.0020026420079260233,29.999999999999943,0.0005903420048014472,0.9500000000000002,0.0024739583333333337,-42.39,-0.0030524951393389502
65,(주)나이스디앤비,130580,2012-12-01,2011-12-22,,5,  사업지원 서비스업,10.91,9.49,12.27,9.98,77.01,16.76,55.28,5222.41,61.87,16.75,0.0,-211.89000000000001,-0.009510323159784562,-50.629999999999995,-0.008421490352628076,17.189999999999998,0.0349390243902439,13.620000000000001,0.03741758241758242,133.85000000000002,0.02354855735397608,7.520000000000001,0.00813852813852814,12.71,0.002985670660089265,4812.33,0.11735100468201326,53.64,0.06517618469015796,-37.6,-0.006918123275068997
66,(주)나이스디앤비,130580,2013-12-01,2011-12-22,,5,  사업지원 서비스업,15.05,9.44,19.62,15.83,82.12,22.51,61.6,2106.5,28.05,18.93,0.0,4.140000000000001,0.003794683776351971,-0.05000000000000071,-5.26870389884096e-05,7.350000000000001,0.005990220048899757,5.85,0.005861723446893787,5.109999999999999,0.0006635501882872353,5.75,0.0034307875894988064,6.32,0.0011432706222865414,-3115.91,-0.005966421632924263,-33.81999999999999,-0.005466300307095522,2.1799999999999997,0.0013014925373134327
67,(주)나이스디앤비,130580,2014-12-01,2011-12-22,,5,  사업지원 서비스업,16.08,14.51,10.09,8.47,71.44,19.6,63.74,2343.98,23.33,22.09,0.0,1.0299999999999976,0.0006843853820597991,5.07,0.005370762711864407,-9.530000000000001,-0.004857288481141693,-7.359999999999999,-0.004649399873657612,-10.680000000000007,-0.0013005358012664401,-2.91,-0.0012927587738782763,2.1400000000000006,0.0003474025974025975,237.48000000000002,0.001127367671492998,-4.720000000000002,-0.0016827094474153306,3.16,0.0016693079767564714
68,(주)네오리진,94860,2012-12-01,2007-04-16,,5,  출판업,-28.79,-14.2,6.25,5.36,51.64,51.79,59.59,1702.85,136.61,92.12,0.0,-40.92,-0.03373454245671888,-63.42,-0.0128850060950833,3.07,0.009654088050314464,3.8200000000000003,0.024805194805194806,18.43,0.005549533273110509,33.32,0.01804006497022198,45.63,0.03268624641833811,1399.59,0.04615148717272307,102.64000000000001,0.03021489549602591,14.810000000000002,0.0019156642090285864
69,(주)네오리진,94860,2013-12-01,2007-04-16,,5,  출판업,20.78,-4.02,11.4,10.01,61.51,50.27,64.77,1363.02,181.49,77.25,0.0,49.57,0.017217783952761377,10.18,0.0071690140845070425,5.15,0.00824,4.6499999999999995,0.008675373134328358,9.869999999999997,0.00191130906274206,-1.519999999999996,-0.00029349295230739447,5.179999999999993,0.0008692733680147664,-339.8299999999999,-0.0019956543441876848,44.879999999999995,0.0032852646219164038,-14.870000000000005,-0.0016141988710377773
70,(주)네오리진,94860,2014-12-01,2007-04-16,,5,  출판업,-11.83,-27.26,7.86,7.13,51.19,46.77,69.34,1431.44,161.44,90.95,0.0,-32.61,-0.015692974013474494,-23.240000000000002,-0.057810945273631856,-3.54,-0.003105263157894737,-2.88,-0.002877122877122877,-10.32,-0.0016777759713867664,-3.5,-0.0006962403023672171,4.570000000000007,0.0007055735680098822,68.42000000000007,0.0005019735587152064,-20.05000000000001,-0.0011047440630337765,13.700000000000003,0.0017734627831715213
71,(주)네오위즈,95660,2012-12-01,2007-07-02,,5,  출판업,35.32,-0.07,2.94,0.92,45.55,26.68,18.77,2390.72,9.18,61.29,0.0,-29.300000000000004,-0.0045341999380996605,-44.51,-0.010015751575157515,-27.189999999999998,-0.009024228343843345,-12.76,-0.009327485380116959,-13.170000000000002,-0.002242847411444142,-5.410000000000004,-0.0016858834527890317,12.35,0.01923676012461059,120.9699999999998,0.0005329661857032704,-1.9299999999999997,-0.001737173717371737,14.899999999999999,0.0032118991161888336
72,(주)네오위즈,95660,2013-12-01,2007-07-02,,5,  출판업,-49.03,-19.01,16.83,8.28,53.5,39.54,11.14,2694.76,10.56,60.73,0.0,-84.35,-0.023881653454133633,-18.94,-2.7057142857142855,13.889999999999999,0.04724489795918367,7.359999999999999,0.07999999999999999,7.950000000000003,0.001745334796926455,12.86,0.004820089955022489,-7.629999999999999,-0.004064997336174747,304.0400000000004,0.0012717507696426201,1.3800000000000008,0.00150326797385621,-0.5600000000000023,-9.136890194158954e-05
73,(주)네오위즈,95660,2014-12-01,2007-07-02,,5,  출판업,21.96,-16.48,-2.63,-1.76,21.68,40.17,34.64,2589.97,22.11,61.89,0.0,70.99000000000001,0.014478890475219256,2.530000000000001,0.001330878485007891,-19.459999999999997,-0.01156268568033274,-10.04,-0.0121256038647343,-31.82,-0.005947663551401869,0.6300000000000026,0.0001593323216995454,23.5,0.0210951526032316,-104.79000000000042,-0.00038886579880954305,11.549999999999999,0.0109375,1.1600000000000037,0.00019100938580602728
74,(주)네오위즈홀딩스,42420,2012-12-01,2000-06-27,,5,  출판업,13.76,-1.46,6.79,2.0,37.84,30.28,21.3,3568.23,8.99,59.56,0.0,-20.0,-0.005924170616113744,-12.329999999999998,-0.011343146274149032,-5.06,-0.004270042194092827,-9.49,-0.00825935596170583,-14.799999999999997,-0.0028115501519756832,-5.089999999999996,-0.0014390726604467054,5.890000000000001,0.00382219338092148,124.61999999999989,0.0003618876702065562,-1.4299999999999997,-0.0013723608445297502,12.510000000000005,0.0026588735387885237
75,(주)네오위즈홀딩스,42420,2013-12-01,2000-06-27,,5,  출판업,-35.31,-14.66,12.59,9.37,49.72,38.8,19.63,4051.07,10.25,58.21,0.0,-49.07,-0.03566133720930233,-13.2,-0.09041095890410958,5.8,0.008541973490427098,7.369999999999999,0.036849999999999994,11.879999999999995,0.0031395348837209287,8.519999999999996,0.002813738441215322,-1.6700000000000017,-0.0007840375586854468,482.84000000000015,0.0013531638935830935,1.2599999999999998,0.0014015572858731922,-1.3500000000000014,-0.00022666218938885183
76,(주)네오위즈홀딩스,42420,2014-12-01,2000-06-27,,5,  출판업,17.91,-2.47,27.59,9.89,55.74,67.47,36.77,5220.16,16.5,57.87,0.0,53.22,0.015072217502124044,12.19,0.008315143246930423,15.0,0.011914217633042097,0.5200000000000014,0.0005549626467449321,6.020000000000003,0.0012107803700724062,28.67,0.00738917525773196,17.140000000000004,0.008731533367294958,1169.0899999999997,0.002885879533061635,6.25,0.006097560975609756,-0.3400000000000034,-5.840920803985628e-05
77,(주)네오티스,85910,2012-12-01,2007-10-01,,5,  자동차 및 트레일러 제조업,-24.49,3.18,-2.97,-0.94,5.85,2.66,13.58,1406.19,5.5,91.86,0.0,-10.929999999999998,-0.008060471976401178,7.57,0.017243735763097953,-10.26,-0.014074074074074074,-3.67,-0.013443223443223443,-24.5,-0.008072487644151565,-1.6600000000000001,-0.0038425925925925928,0.9000000000000004,0.0007097791798107258,-1186.5499999999997,-0.004576432654257658,0.6100000000000003,0.001247443762781187,18.72,0.0025594749794913864
78,(주)네오티스,85910,2013-12-01,2007-10-01,,5,  자동차 및 트레일러 제조업,62.17,21.08,3.79,2.85,38.86,43.8,17.12,1284.36,17.36,97.67,0.0,86.66,0.03538587178440179,17.9,0.05628930817610062,6.76,0.02276094276094276,3.79,0.04031914893617021,33.01,0.05642735042735043,41.14,0.15466165413533836,3.540000000000001,0.0026067746686303395,-121.83000000000015,-0.0008663836323683155,11.86,0.02156363636363636,5.810000000000002,0.0006324842151099501
79,(주)네오티스,85910,2014-12-01,2007-10-01,,5,  자동차 및 트레일러 제조업,-37.48,-0.68,4.31,3.62,38.93,46.19,6.03,1266.53,18.51,88.42,0.0,-99.65,-0.016028631172591283,-21.759999999999998,-0.010322580645161289,0.5199999999999996,0.0013720316622691281,0.77,0.002701754385964912,0.07000000000000028,1.8013381369017057e-05,2.3900000000000006,0.0005456621004566211,-11.09,-0.006477803738317757,-17.829999999999927,-0.00013882400573048,1.1500000000000021,0.0006624423963133653,-9.25,-0.0009470666530152555
80,(주)네오팜,92730,2012-12-01,2007-01-30,,5,  화학물질 및 화학제품 제조업; 의약품 제외,13.35,0.42,15.92,7.46,56.0,74.25,29.02,3281.22,0.6,102.48,0.0,-0.47000000000000064,-0.00034008683068017414,-2.49,-0.008556701030927837,1.4299999999999997,0.000986887508626639,0.1299999999999999,0.0001773533424283764,0.5600000000000023,0.00010101010101010142,3.299999999999997,0.00046511627906976703,6.309999999999999,0.002778511668868339,372.9399999999996,0.001282338701913157,-0.14,-0.001891891891891892,-0.5999999999999943,-5.820721769499363e-05
81,(주)네오팜,92730,2013-12-01,2007-01-30,,5,  화학물질 및 화학제품 제조업; 의약품 제외,12.3,1.81,-30.26,-12.11,0.0,-15.2,19.8,612.37,41.95,92.43,0.0,-1.049999999999999,-0.0007865168539325835,1.3900000000000001,0.0330952380952381,-46.18,-0.02900753768844221,-19.57,-0.026233243967828418,-56.0,-0.01,-89.45,-0.012047138047138048,-9.219999999999999,-0.0031771192281185383,-2668.85,-0.008133712460609163,41.35,0.6891666666666667,-10.049999999999997,-0.0009806791569086648
82,(주)네오팜,92730,2014-12-01,2007-01-30,,5,  화학물질 및 화학제품 제조업; 의약품 제외,20.62,3.1,-14.69,-8.31,-27.11,24.05,7.23,526.47,34.62,52.62,0.0,8.32,0.006764227642276423,1.29,0.00712707182320442,15.570000000000002,0.005145406477197622,3.799999999999999,0.003137902559867877,-27.11,0.0,39.25,0.025822368421052632,-12.57,-0.006348484848484849,-85.89999999999998,-0.0014027467054231915,-7.330000000000005,-0.0017473182359952336,-39.81000000000001,-0.004307043167802662
83,(주)네오퍼플,28090,2012-12-01,1996-11-29,2013-05-03,4,  식료품 제조업,21.96,-6.54,-103.49,-32.81,0.0,-47.31,-1.06,41.58,25.25,24.83,1.0,10.280000000000001,0.0088013698630137,-14.879999999999999,-0.017841726618705034,-119.72,-0.07376463339494763,-46.99,-0.033138222849083215,-67.71,-0.01,-89.06,-0.02133173652694611,-75.26,-0.010142857142857143,-2827.0,-0.009855050233913644,3.09,0.0013944043321299639,-13.68,-0.003552324071669696
84,(주)네이블커뮤니케이션즈,153460,2013-12-01,2012-07-19,,5,  출판업,-15.74,-11.72,15.82,12.96,35.88,61.99,61.34,371.07,0.0,25.06,0.0,-32.410000000000004,-0.019442111577684464,-34.88,-0.015060449050086357,124.36000000000001,0.011457527178920216,41.75,0.014501563042723167,196.54999999999998,0.012233148689861207,26.11,0.007277034559643254,67.78,0.10524844720496894,209.85,0.013016375139560847,-38.5,-0.01,-46.239999999999995,-0.006485273492286114
85,(주)네이블커뮤니케이션즈,153460,2014-12-01,2012-07-19,,5,  출판업,1.62,3.38,2.08,1.61,6.32,55.77,46.9,1016.41,11.31,131.62,0.0,17.36,0.011029224904701398,15.100000000000001,0.012883959044368601,-13.74,-0.00868520859671302,-11.350000000000001,-0.008757716049382717,-29.560000000000002,-0.008238573021181717,-6.219999999999999,-0.0010033876431682527,-14.440000000000005,-0.002354091946527552,645.3399999999999,0.017391327781820138,11.31,0.0,106.56,0.0425219473264166
86,(주)네패스,33640,2012-12-01,1999-12-14,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-4.6,5.98,7.56,3.63,60.33,29.54,2.05,1362.66,15.28,57.35,0.0,13.950000000000001,0.007520215633423181,8.100000000000001,0.038207547169811326,9.19,0.05638036809815951,4.34,0.06112676056338028,7.280000000000001,0.0013722902921771915,4.98,0.002027687296416938,-5.88,-0.007414880201765448,110.55000000000018,0.0008829096485133111,1.8399999999999999,0.001369047619047619,2.25,0.00040834845735027224
87,(주)네패스,33640,2013-12-01,1999-12-14,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",39.0,16.63,-24.11,-12.48,32.07,16.41,-3.86,1155.16,17.99,42.76,0.0,43.6,0.09478260869565219,10.649999999999999,0.01780936454849498,-31.669999999999998,-0.04189153439153439,-16.11,-0.044380165289256195,-28.259999999999998,-0.004684236698160119,-13.129999999999999,-0.00444482058226134,-5.91,-0.02882926829268293,-207.5,-0.0015227569606504924,2.709999999999999,0.001773560209424083,-14.590000000000003,-0.002544027898866609
